acousticness,popularity
0.00549,33
0.0055,0
0.005503333,68
0.005506667,0
0.00553,46
0.00553,61
0.005546,45
0.00555,0
0.00555575,52.25
0.00557,40
0.00557,24
0.00558,72
0.0056,63
0.0056,0
0.00561,49
0.00561,77
0.005613333,42.66666667
0.005657177,53
0.005662,32.66666667
0.00567,58
0.0057,38
0.0057,50
0.005703975,0.25
0.005716,57.5
0.00573,40
0.00573,50
0.00574,49
0.00574,49
0.00575,66
0.00576,56
0.00577,60
0.005775,48
0.00578,0
0.0058,38
0.0058,62
0.0058,44
0.00581615,45.5
0.0058305,42.5
0.00584,1
0.00589,46.5
0.00589,61
0.0059,52
0.0059363,42
0.00594,48
0.005951,29.66666667
0.00596,46
0.00596,36
0.00597,46
0.005975,54
0.00599,45
0.006,0
0.006,0
0.006,35
0.00601,52
0.00601,58
0.00601,52.5
0.00605,0
0.00606,25
0.00607,33
0.00607,24
0.00608,66
0.0061,45
0.00611,3
0.00611,3
0.00611,3
0.006114,34.4
0.00612,48
0.00613,25
0.00614,0
0.00614,65
0.006143667,33.66666667
0.006161091,32.18181818
0.00618395,54
0.00619,37
0.006195,43
0.00623,0
0.00623,0
0.00623,0
0.00626,46
0.00626,1
0.00626,46
0.00627,77
0.006307555,46.81818182
0.00631,46
0.006322375,36.125
0.00632634,50
0.00633,36
0.00634,56
0.00635,0
0.00635,52
0.00635,0
0.00635,37
0.00635,0
0.00635,37
0.006355,64.5
0.00636,27
0.00636,27
0.00636,27
0.00637,0
0.00638,24
0.00639,30.5
0.0064,48
0.0064,26
0.006412775,44.75
0.00641625,39.25
0.006438,48.33333333
0.00644,0
0.00644,57
0.00645,62
0.006453333,29.33333333
0.006454667,39.5
0.006475,40
0.00649,39
0.00649,51
0.00651,45
0.00651,50
0.006515208,47.5
0.006524,43.5
0.00655,35
0.00655,76
0.00655,76
0.00655,76
0.00655,76
0.00655,76
0.00655,76
0.00655,76
0.00655,76
0.006557275,42.22222222
0.00657,49
0.00658775,49.25
0.00662,27
0.00662,60
0.00663454,44.17391304
0.006651283,43.33333333
0.00666,66
0.006666633,52.5
0.00667,74
0.00669,41
0.00669,34
0.006700238,40
0.00676,33
0.00676,57.66666667
0.00679,39
0.00679,39
0.00679,42
0.006790383,48.16666667
0.00681,42
0.00681,54
0.00681,39
0.00682,70
0.00683,62
0.00685,57
0.00686,35
0.00687,63
0.0068715,42.5
0.006875,54.71428571
0.006875,41
0.00689,24
0.0069,41
0.0069,41
0.006902,63.2
0.00692,56
0.00692,43
0.00694,51
0.00694,51
0.00694,0
0.0069465,45.66666667
0.0069574,45.6
0.00696,40
0.00696,49
0.00697,31
0.00697,31
0.00697504,44.6
0.00698,64
0.00698,64
0.00701,32
0.00702,0
0.007021,53.5
0.00703,62
0.00703,48
0.00704,27
0.00704,69
0.00705,46.5
0.00706,41.5
0.00706,40
0.00706,40
0.00706,40
0.00706,40
0.00706,63
0.00708,46
0.00709,36
0.00709,47.5
0.0071,42
0.0071,0
0.00711,50
0.00711,38
0.00713,79
0.00713,38
0.00713,47
0.00715,35
0.0071528,52.4
0.00716,56
0.00717,41.66666667
0.007175,51.5
0.007205,46
0.007223667,40.66666667
0.007236714,28.57142857
0.00724,21
0.00725,65
0.00725,65
0.00725,65
0.00725,65
0.00725,45
0.00726,45
0.00726,61
0.00727,6
0.00729,4
0.0073,43
0.007304,52
0.00731,40
0.007326667,55
0.007347573,36.67567568
0.00735,43
0.00736,38
0.007365123,33.4
0.0074,2
0.0074,46
0.007403,43.5
0.00742,60
0.00743,41
0.00743,55
0.00744,35
0.00745,34
0.0074576,37
0.00749055,52.25
0.0075,38
0.0075,1
0.007516,41.16666667
0.00754,50
0.00754,50
0.0075595,62.5
0.00756,40
0.00756,40
0.00757,45
0.00757,44
0.00758,49.8
0.00759,46
0.007615667,47.33333333
0.00762948,36.4
0.00764,43
0.00764,41
0.00768,0
0.00768,49
0.00769,42
0.00769,42
0.00769,54
0.00771,45
0.00773,67
0.00773,67
0.007736727,74.18181818
0.00776,73.5
0.00778,51
0.00779,39
0.00779,0
0.00779,0
0.0078,54
0.00781,44
0.00781,39
0.007813333,78.66666667
0.007846667,49.66666667
0.00785,44
0.00785,66
0.0079,65
0.00793,49
0.00793,46
0.00794,44
0.00797,59
0.00797,59
0.00797,59
0.00797,59
0.00799,43
0.00799,51
0.00801,54
0.00801,54
0.008020667,38
0.008036667,28.33333333
0.008037,57.5
0.008051333,48.33333333
0.00806,62
0.00807,49
0.00807,49
0.00807,49
0.00807,49
0.00807,49
0.00807,49
0.00807,40
0.00807,49
0.00807,47
0.008083848,36.98876404
0.008085636,47.88888889
0.00809,54
0.008097567,49.83333333
0.0081,47
0.008104667,36.66666667
0.00812,42
0.00813,57
0.00814,39
0.00815,0
0.0081695,43.5
0.008177267,48.859375
0.00818,30
0.008207571,39.28571429
0.008227633,53.66666667
0.00824,61
0.00824,30
0.008251,60
0.00825191,59.5
0.00829,80
0.00829,58
0.00829,43
0.00829,80
0.00829,0
0.0083215,51.5
0.008328,52.2
0.00833,62
0.00833,54
0.00833,57
0.00833,57
0.00833,62
0.00834,42
0.00836,45
0.00836,41
0.00836,0
0.008369136,45.21428571
0.008373333,34
0.008379725,35.75
0.00839,59
0.0084,56
0.00841,36
0.00841,38
0.00841,38
0.00842,47
0.00842,37.5
0.00842,40
0.008425053,29.11111111
0.008447,32
0.00846,45
0.00847,73
0.00849,48
0.00849647,55.85185185
0.008525714,47.42857143
0.00853,72
0.00853,50.42857143
0.008539,49.33333333
0.00857,42
0.008585,55
0.00859,40
0.00859,42
0.00859,42
0.008590267,66.06666667
0.008605,48
0.00861,35
0.00861,0
0.008617295,49.04081633
0.008617343,56.71428571
0.00863,0
0.008669,30
0.00868,50
0.00869,58
0.008695,52.88461538
0.0087,40
0.0087,40
0.0087,46
0.00874,0
0.008751667,47
0.00879,65
0.0088,56
0.00882,54
0.00882,38
0.00884,35.33333333
0.00885,63
0.0088705,46.25
0.00889,45
0.00889,51
0.008894,60.5
0.00891,48
0.008961854,52.07692308
0.00897,0
0.0089775,44.5
0.008995,49.5
0.008996667,54.66666667
0.00901,0
0.0090104,51.6
0.009026638,33.47619048
0.00903,77
0.00903,77
0.00903,77
0.00905,37
0.00907,0
0.00907,0
0.00908,58
0.00908,58
0.0091162,0
0.00912,54
0.009138829,46.85714286
0.00914,23
0.00916,36
0.00916,54
0.00919,64
0.00919,64
0.00921,58
0.009216667,54.33333333
0.00923,57.33333333
0.00924,40
0.009249,52
0.009255,31
0.009256,52.83333333
0.00926,0
0.00926,0
0.0093,0
0.009305385,76.15384615
0.00931,46
0.00933,32
0.00935,55
0.00935,31
0.00935,31
0.00936,56
0.00937,32.5
0.00938,36
0.009385,0
0.00939,48.5
0.009398,56.6
0.0094,56
0.0094,56
0.0094,56
0.009404,65.4
0.00942,0
0.00942,60
0.00942,55
0.00942,40
0.00944,66.5
0.00945,40
0.00946,45
0.00947,0
0.00947,45
0.009475,43.5
0.00948,62
0.009499667,67.16666667
0.0095,65
0.00951,61
0.00951,23
0.00951465,48.25
0.00952,33
0.00952,66
0.00953,44
0.00953,44
0.00955,71
0.00956,34
0.00957,50
0.00957,50
0.00959,66
0.00961,39
0.00961,39
0.00961,39
0.00961,39
0.00961,39
0.00961,39
0.00961,39
0.009616105,50.81818182
0.009626433,59
0.00963,0
0.00964,51.5
0.00964,49
0.009654248,40.56521739
0.00968,75
0.00968275,59.25
0.009693,42.5
0.0097,61
0.009705,0
0.009712167,33
0.009737,38
0.00974,42
0.009751143,45.28571429
0.00976,49
0.00976,48
0.00976,48
0.00976,48
0.009775,53
0.00978775,44.25
0.009805,37.5
0.00981,0
0.00982,43
0.00982,43
0.00982,46
0.00983,64
0.00984,39
0.00986,61
0.00989,54
0.0099,34
0.00994,0
0.009945,46
0.00997,46
0.00999,37
0.00999,52
0.00999,53
0.01,59
0.01,64
0.01,27
0.01,29
0.010023667,39.66666667
0.010055,73.5
0.01005918,61
0.01007852,35.33333333
0.010082,37.66666667
0.010084,45.2
0.010093333,51
0.0101,32
0.0101,43
0.0101,60
0.0101,45
0.010102643,37.45882353
0.0101242,60
0.010163625,30.5
0.010165184,49.84615385
0.01017,56.18181818
0.010197857,40.28571429
0.0102,52
0.0102,41
0.0102,0
0.0102,67
0.0102,43
0.0102,43
0.010206,45.66666667
0.01024,53
0.0103,67
0.0103,56
0.0103,59
0.0103,44
0.0103,52
0.0103,44
0.0103,0
0.010338453,49
0.01037,46.33333333
0.010374,38
0.0103955,54.5
0.0104,33.5
0.0104,27
0.0104,0
0.0104,55
0.0104,68
0.0104,75
0.0104,61
0.0104,34
0.01041,62
0.010436667,0
0.010445,52.5
0.010464444,36.66666667
0.0104874,40.33333333
0.010489571,45.85714286
0.0105,0
0.0105,50
0.0105,51
0.0105,0
0.0105,0
0.0105,0
0.010506275,53.25
0.0106,45
0.0106,34
0.0106,69
0.0106,51
0.0106,43
0.0106,43
0.0106,43
0.0106,42
0.010625,54.5
0.0107,62
0.0107,0
0.0107,54
0.0107,44
0.0107,54
0.0107,0
0.0107,39
0.01073,63.5
0.010736,57.2
0.010745,54
0.010766171,50.04166667
0.010783,48.5
0.0107928,52.6
0.0108,55
0.0108,27
0.0108,30
0.0108,54
0.0108,39
0.01081,47.5
0.010816667,33.66666667
0.01083,47.5
0.010889067,35.1025641
0.0109,65
0.0109,47
0.0109,65
0.0109,35
0.0109645,43
0.010974833,54.4375
0.011,56
0.011,50
0.011,41
0.011,43
0.011,51
0.011,35
0.011020418,47.90909091
0.011035,51.5
0.011045,40
0.01105,44
0.011058122,35.22222222
0.01108,53
0.011094,43
0.0111,58
0.0111,63
0.0111,67
0.0111,55
0.0111,55
0.0111126,35.8
0.01114,21
0.01115525,48.875
0.011183333,36.33333333
0.0112,59
0.0112,63
0.0112,43
0.0112,66
0.0112,47
0.0112,37
0.0112,43
0.011235,79.25
0.011241971,44.14285714
0.01125,33
0.01125,58
0.0113,56
0.0113,48.66666667
0.0113,51
0.0113,54
0.0113,0
0.0113,34
0.011324938,32.625
0.01135132,60.6
0.01137,62
0.011388017,34
0.0114,63
0.0114,0
0.0114,0
0.0114,63
0.0114,55
0.0114,63
0.0114095,59.5
0.011413333,54.33333333
0.011425874,39.5
0.011462525,50.375
0.0115,48
0.0115,54
0.0115,27
0.0115,56
0.0115,50
0.0115,0
0.0116,77
0.0116,62
0.0116,36
0.0116,45
0.0116,47
0.0116314,45.8
0.011658297,51.49579832
0.0117,59
0.0117,59
0.0117,51
0.0117,30
0.0117,47
0.0117,48
0.0117,60
0.0117,36
0.0117,62
0.0117,46
0.011720667,53.33333333
0.0118,52
0.0118,46
0.0118,22
0.0118,75
0.0118,42
0.0118,39
0.011824919,35.46666667
0.011881,53.5
0.011893333,58
0.0119,58
0.0119,44
0.0119,0
0.0119,49
0.0119,45
0.01193625,41.5
0.011989,72
0.012,51
0.012,49
0.012,0
0.012,49
0.012,1
0.01201422,57
0.012056667,45
0.0120575,33
0.012072667,52.66666667
0.012097,53.16666667
0.0121,56
0.0121,68
0.0121,57
0.0121,48
0.0121,68
0.0121,54
0.0121215,0
0.012136667,18
0.012173333,34
0.0122,23
0.0122,62
0.0122,40
0.0122,70
0.012236,0
0.01227,47
0.0123,39
0.0123,62
0.0123,60
0.0123,43
0.0123,67
0.0123,48
0.0123,39
0.0123,33
0.0123,46
0.0123025,31.25
0.012305,50.5
0.012335,48.5
0.0123725,48.5
0.0123764,62
0.01238,53.5
0.0124,0
0.0124,41
0.0124,43
0.0124,55
0.01243,46
0.012433667,24.16666667
0.0124521,44.5625
0.012485,0.5
0.012495714,42.42857143
0.0125,34
0.0125,70
0.0125,52
0.0125,20
0.0125,54
0.01251,29.5
0.012520909,67.81818182
0.01255,52
0.01258,26.66666667
0.012593333,54
0.012598,50.6
0.0126,33
0.0126,76
0.0126,0
0.0126,48
0.0126,45
0.0126,51
0.0126,49
0.0126,29
0.0126,37
0.01265,64
0.01265975,39.75
0.0127,47
0.0127,33
0.0127,33
0.0127,46
0.0127,54
0.0127,63
0.012783333,66
0.0128,66.33333333
0.0128,47
0.0128,60
0.0128,42
0.0128,24
0.0128,43
0.0128,82
0.0128,60
0.0128,53
0.0128,69
0.012815,39
0.01281645,43.5
0.0129,73
0.0129,58
0.0129,63
0.0129,58
0.0129,39
0.01296,0
0.013,34
0.013,52
0.013026667,40.33333333
0.0130466,42.875
0.0131,66
0.0131,41
0.0131,62
0.0131,60
0.0131,62
0.0131,33
0.0131,36
0.013114,71
0.0131175,50.5
0.013125,56.5
0.013149,45.25
0.013151111,59.44444444
0.013158,0
0.013158,0
0.0132,66
0.0132,46
0.0132,32
0.0132,39
0.0132,39
0.0132,47
0.0132,56
0.01322,61.66666667
0.013228233,1
0.013260333,53
0.0133,49
0.0133,52
0.0133,27
0.0133,40
0.0133,64
0.0133,68
0.0133,49
0.0133,63
0.0133,68
0.01330475,32.25
0.013334286,78.42857143
0.013354,56.2
0.0133616,42.5
0.013365,37
0.013391667,56.83333333
0.0134,56
0.0134,43
0.0134,39.14285714
0.0134,43
0.0134,49
0.0134,60
0.0134,41
0.0134,46
0.0134,60
0.0134,44
0.0134,44
0.013455,37.5
0.01345875,38
0.013466667,33.33333333
0.0135,73
0.0135,76
0.0135,73
0.0135,29
0.0135,44
0.0135,48
0.0135,56
0.0135,50
0.0135,49
0.013509333,53.33333333
0.013539427,36.54545455
0.013546,46
0.0136,48
0.0136,48
0.013675,60
0.0137,0
0.013735,44.5
0.013767855,43.18181818
0.0137825,51.5
0.0138,49
0.0138,24
0.0138,66
0.0138,66
0.0138,33
0.0138,40
0.0138,49
0.01382,39.2
0.01383,62.5
0.0139,70
0.0139,69
0.0139,50
0.0139,67
0.0139278,51.4
0.01392856,50.2
0.01395,39
0.013992857,53.85714286
0.014,25
0.014,53
0.014008667,31
0.01401,0.5
0.0140116,40
0.014093333,45.66666667
0.01412,35.25
0.01413,40
0.014132,53.4
0.0142,48
0.0142,64
0.0142,0
0.0142,55
0.0142,67
0.01420575,44.5
0.0143,39
0.0143,53
0.0143,51
0.0143,39
0.0143,38
0.0143,38
0.0143,34
0.0143175,44
0.01433,46.5
0.0143315,42.2
0.01435,53.66666667
0.01436,55.33333333
0.0144,34
0.01444,57.5
0.014483333,41.66666667
0.01449,48.5
0.01452,38
0.014535,40.5
0.01458,59.66666667
0.014589,59.16666667
0.014592,51.66666667
0.0146,30
0.0146,44
0.0146,30
0.0147,57
0.0147,76
0.0147,26
0.014723,60
0.0148,34
0.0148,0
0.01484,66.25
0.01489,57.5
0.0149,29
0.0149,57
0.0149,57
0.0149,43
0.0149,68
0.0149,43
0.0149,36
0.0149,52
0.0149,78
0.014965,41
0.015,40
0.015,39
0.015,56
0.015,50
0.015,49
0.015,54
0.015,49
0.015,51
0.015,67
0.0150125,54.33333333
0.015068,47.2
0.01507,0
0.0151,0
0.0151,48
0.0151,40
0.0151,53
0.0151,0
0.0151,53
0.0151193,35
0.015148933,37.77777778
0.0152,44
0.0152,59
0.0152,51
0.0152,72
0.0152,28
0.015262333,49.5
0.0153,41
0.0153,40
0.0153,36
0.0153,49
0.0153,57
0.0153,75
0.01535,52.66666667
0.015373333,55
0.0154,45
0.0154,48
0.0154,32
0.0154,45
0.0154,43
0.0154,43
0.0154,35
0.015452857,30.21428571
0.015479557,54
0.0155,40
0.0155,29
0.0155,55
0.015527127,58.53333333
0.01555,41.5
0.01559495,46.83333333
0.0156,73
0.0156,33
0.0156,73
0.0156,58
0.0156,0
0.0156,69
0.0156,46
0.0156,61
0.0156,61
0.015606667,0
0.0156082,54.2
0.015614,49.71428571
0.015631,0
0.015665,0
0.015695,42
0.0157,0
0.0157,0
0.0157,50
0.0157,41
0.0157,52
0.01576,50.5
0.01579,49.25
0.0158,0
0.0158,53
0.0158,24
0.0158,24
0.0158,54
0.0158,31.5
0.01581,48
0.0159,54
0.0159,0
0.0159,0
0.0159,0
0.0159,0
0.0159,0
0.0159,36
0.015905,34
0.01591225,39.5
0.015920686,49.14285714
0.015946286,52.57142857
0.015961667,43.33333333
0.01597,46.5
0.01597,46.5
0.01597,46.5
0.01597,46.5
0.01597,46.5
0.01597,46.5
0.016,55
0.016,58
0.016,34
0.016,28
0.016,58
0.016,0
0.016055,41.33333333
0.016083825,30.5
0.0160865,36
0.0161,61
0.0161,40
0.0161,61
0.0161,61
0.0161,61
0.01611,39.5
0.016123333,55.52380952
0.016128889,47
0.0161725,35.5
0.016178483,38.38235294
0.0162,43
0.0162,0
0.0162,54
0.0162,65
0.0162,1
0.0162,33.5
0.0162,0
0.0162,50
0.0162,75
0.016207583,34.25
0.0162264,50.8
0.01624,62.28571429
0.016293055,47.16216216
0.0163,0
0.01635,0
0.01635,63.5
0.0164,30
0.0164,70
0.0164,34
0.0164,59
0.01643,47.5
0.016470035,39.46666667
0.0165,46
0.0165,39
0.0165,34
0.016505,35.5
0.016528333,62.83333333
0.01655,79
0.0166,68
0.0166,67
0.0166,38
0.0166,28
0.016615,70.5
0.01665,61.5
0.016694571,44
0.0167,37
0.0167,63
0.0167,32
0.0167,43
0.0167,58
0.0167,52
0.016705,71.5
0.0168,59
0.0168,32
0.01684,60.66666667
0.016842857,57.28571429
0.016861375,46
0.0169,50
0.0169,49
0.016903333,69
0.016933333,30
0.0169935,42
0.017,44
0.017,54
0.01709,33.66666667
0.0171,48
0.0171,51.33333333
0.0171,51
0.0171,54
0.0171,0
0.0171,47
0.017149667,59.33333333
0.017175,54.5
0.017189526,36.125
0.0172,25
0.0172,25
0.017202,46.44
0.017223273,57.77272727
0.017245,53.5
0.01727,33.33333333
0.017279075,56.5
0.017283333,63.66666667
0.017293333,64.33333333
0.0173,52
0.0173,45
0.0173,70
0.0173,69
0.0173,67
0.01736,23.66666667
0.017365,36
0.017395,51.125
0.0174,69
0.0174,35
0.0174,43
0.0174,49
0.0174,0
0.017433333,52
0.01749505,39
0.0175,39
0.0175,56
0.0175,30
0.0175,37
0.0175,66
0.0175,0
0.0175,0
0.0175,40
0.0175,33
0.0175,0
0.017533333,58.66666667
0.017589833,37
0.0175985,62
0.0176,57
0.017625,54.875
0.017669167,53.16666667
0.0177,34
0.017726333,51.44444444
0.0178,53
0.0178,51
0.0178,33
0.0178,61
0.0178,68
0.01784,66.33333333
0.01785,49.5
0.017879385,50.23076923
0.0179,65
0.0179,65
0.0179,46.5
0.01795,30.5
0.018,36
0.018022267,32
0.0180375,48.875
0.0180845,53.5
0.0181,0
0.0181,41
0.0181,46
0.0181,46
0.0181074,65.4
0.0182,54
0.0182,0
0.018214244,41.96551724
0.01826,49.6
0.0183,39
0.0183,38
0.0183,47
0.0183,45
0.018326667,45.66666667
0.018415,66
0.018462836,39.43548387
0.018495,59
0.0185,55
0.0185,77
0.0185,86
0.0185,86
0.0185,49
0.0185,63
0.0185,63
0.01858,57.5
0.01859,44
0.018599,50.5
0.0186,0
0.0186,41.5
0.0186,65
0.0186,45
0.0186,48
0.0186,0
0.018603333,38.66666667
0.018627108,54.92857143
0.01865,52.5
0.018666316,58.89473684
0.0187,42
0.0187,56
0.0187,27
0.0187,46
0.018712,48.4
0.01875441,40
0.018775,50
0.018795,72
0.0188,43
0.0188,60
0.0188,54
0.0188,27
0.0188,54
0.018804368,52.89473684
0.018866667,42.66666667
0.018883874,48.10181818
0.0188925,46.75
0.0189,62
0.0189,51
0.0189,68
0.0189,46
0.0189,46
0.01899,55
0.019,40
0.019,58.66666667
0.019085,54.66666667
0.0191,69
0.0191,49
0.019105,0
0.0191786,59
0.0192,32
0.0192,58
0.0192,47
0.019234,60.4
0.01926,54.33333333
0.01928,22
0.0193,0
0.0193,0
0.0193,0
0.0193,65
0.0193,0
0.0193,68
0.0193,57
0.019321286,56.57142857
0.019365,44.5
0.019365457,55.57142857
0.0193755,43
0.0194,39
0.0194,42
0.019405,34
0.019415,42
0.019415143,45.85714286
0.019447081,40.34649123
0.0195,51
0.0195,52
0.01951,64.5
0.0195425,38.875
0.0196,49
0.0196,57
0.0196,54
0.0196,44
0.0196,55
0.0196,57
0.0196,34
0.0196,54
0.0196,34
0.0196,57
0.0196,61
0.019606667,0.666666667
0.0197,49
0.019714286,58.57142857
0.0198,0
0.0198,47
0.019816444,57.22222222
0.019816667,53.33333333
0.019819091,55
0.01985,54
0.01988468,51.2
0.0199,50.66666667
0.0199,41
0.019965,50
0.02,52
0.0201,0
0.0201,47
0.0201,45
0.0201,69
0.020197732,58.55294118
0.0202,66
0.0202,36
0.0202,37
0.02026323,48.6
0.02028,54.5
0.02028384,52.53333333
0.0203,57
0.0203095,0
0.020372646,41.23076923
0.0204,40
0.02042,42.5
0.020421,60.33333333
0.020431278,52
0.020447326,31.31818182
0.02046,48.57142857
0.0205,37
0.0205776,58
0.020585,42
0.0205925,54.75
0.0206,65
0.0206,1
0.0206,1
0.0206,52
0.0206,61
0.0206,61
0.020634171,48.93529412
0.02065,43.5
0.020677875,40.45283019
0.0207,37
0.0207,37
0.0207,49
0.0207,35
0.0207,46
0.02075,61.5
0.020766,53.95
0.02078,30
0.0208,38
0.0208,55
0.0208,75
0.0208,41
0.0208,75
0.0208,50
0.0208,55.75
0.0208,42
0.02081204,55.66666667
0.0209,0
0.0209,33
0.0209,59.33333333
0.0209,33
0.0209,33
0.020935,36.66666667
0.020965,37
0.020970333,32
0.021,64
0.021,32
0.021,0
0.021045667,0
0.02105,66.5
0.0211,40
0.0211,29
0.0211,58
0.0211,40
0.0211,40
0.0211,40
0.021126766,45.15384615
0.021163726,50.68571429
0.0212,37
0.0212,42
0.0212,57
0.0213,41
0.0213,54
0.0213,54
0.0213,42
0.0213,74
0.0214,66
0.0215,72
0.0215,40
0.0215,36
0.0215,38
0.021533333,28
0.02155,42.5
0.02155,59.5
0.021564775,50.75
0.021568,45.8
0.021592,49.5
0.0216,55
0.0216,31
0.0217,50
0.0217,38
0.0217,54
0.0217,39
0.0217,63
0.0217,0
0.0217,63
0.0217,0
0.0217,60
0.0217,62
0.02175,67.5
0.0218,54.5
0.0218,42
0.0218,26
0.0218,54
0.0218,44
0.0218,36
0.02185,40.5
0.021873333,73.33333333
0.0219,39
0.0219,84
0.02194,59.5
0.02195,42.5
0.021994133,48.33333333
0.022,34
0.022,38
0.022,31
0.022,67
0.022,45
0.0221,76
0.0221,0
0.0221,37
0.0221,61
0.022108333,58.66666667
0.022176167,46.83333333
0.022189462,34.46153846
0.0222,43
0.0222,42
0.0222,42
0.0222,48
0.02221,61
0.022233333,45.66666667
0.02228,30.5
0.0223,0
0.0223,40
0.0223,61
0.0223,44
0.0223,63
0.0223,0
0.022333333,60.33333333
0.02235,68
0.0224,58
0.0224,54
0.0224,0
0.0224,64
0.0224,61
0.0225,73
0.0225,73
0.022522667,57.33333333
0.0225655,61
0.0226,45.5
0.0226,55
0.0226,55
0.022664,51.6
0.022665,32
0.0227,39
0.0227,54
0.0227,54
0.0227,57
0.0227,55
0.02275,49
0.02275,59.75
0.0228,39
0.0228,51
0.02282744,5
0.0229,45
0.0229,46
0.0229,45
0.02293625,39.375
0.02299,29.5
0.023,52
0.023,0
0.023,68
0.023,60
0.023094,31.6
0.023098171,39.85714286
0.0231,42
0.0231,63
0.0231475,38.75
0.02315,37.33333333
0.0232,71
0.0232,62
0.0232,68
0.023204235,29.70588235
0.02325,51
0.02326,60.4
0.0233,45
0.0233,35
0.0233,54.5
0.0233,0
0.0233,20
0.02331,39
0.023333333,54
0.023341818,49.18181818
0.023366667,44.66666667
0.023391125,45.5
0.0234,51
0.0234,51
0.0234,51
0.0234,73
0.0234,60
0.023401722,43.22222222
0.02341,49
0.023435,36.33333333
0.0235,28
0.0235,65
0.0235,33.25
0.023516514,51.83333333
0.0236,32
0.023633333,50
0.02364,13.4
0.0237,58
0.0237,46
0.0237,58
0.023786923,51.07692308
0.0238,53
0.023895,53.75
0.0238988,42.53333333
0.0239,23
0.0239,31
0.0239,0
0.0239,23
0.0239,46
0.024,56
0.024,70
0.024,51
0.024,44
0.024,65
0.024012678,48.88679245
0.02402,45.85714286
0.024062752,48.03773585
0.0241,52
0.0241,59
0.0241,48
0.0241,46
0.0241,62
0.0241,48
0.0241,49.33333333
0.0241,59
0.024135,32
0.024157,45.5
0.024166667,53.66666667
0.0242,36
0.0242,69
0.0242165,63.5
0.024284857,35.85714286
0.0243,64
0.0243,38
0.0243,42
0.0244,1
0.0244,36
0.0244,61
0.0244,55
0.0244,50
0.0244,53
0.0244,53
0.024442222,46.77777778
0.024484286,46.28571429
0.0245,38
0.0245,32
0.0245,53
0.0245,40
0.0245,54
0.024523763,51.95652174
0.0246,52
0.0246,46
0.0246,49
0.02464,40
0.024666667,57.33333333
0.0247,0
0.0247,77
0.0247,0
0.0247,55
0.0247,37
0.024745,45.5
0.02475,24.5
0.024773333,38.33333333
0.024812857,56.42857143
0.0249,52
0.0249,49
0.0249,43
0.0249,36
0.0249,66
0.0249,36
0.02491,49
0.024936743,40.65714286
0.02495,51.75
0.025,32
0.025,53
0.025,37
0.0251,55
0.0251,73
0.02511,46.5
0.025118,51.2
0.02515,44.5
0.02515,52
0.025193333,41.66666667
0.025194545,68.90909091
0.025224875,50.125
0.02525,66
0.02528,47.6
0.0253,37
0.0253,25
0.0254,28.66666667
0.0254,60
0.0254,34
0.0254,48
0.0254,40.5
0.0254,2
0.025411257,41.9047619
0.025427778,40
0.0254921,37
0.0255,53
0.0255,39
0.02555,36.25
0.025566667,43.33333333
0.0256,51
0.0256,66
0.0256,42
0.0256,44
0.0256,66
0.0256,53
0.025628,66.8
0.0257,41
0.0257,37
0.0257,39
0.02572,57
0.025722,46
0.025763333,40.66666667
0.02579,36
0.0258,61
0.0258,51
0.02585,49
0.02585,49
0.025859231,48.30769231
0.0259,56
0.02593475,50.25
0.026,51
0.026075975,58.65909091
0.0260855,39
0.0261,63
0.0261,63
0.0261,63
0.0261,63
0.0261,63
0.0261,63
0.0261,63
0.026112762,43.19230769
0.0262,0
0.0262,50
0.0262,52
0.0262,56.66666667
0.0263,53
0.0263,65
0.0263,58
0.0263,46
0.026354052,53.42307692
0.0263945,43
0.0264,25
0.0264,60
0.0264,28
0.0265,45
0.02655,48.75
0.026564,46.8
0.0266,10
0.0266,46.5
0.0266,0
0.0266,47
0.026646,57
0.0267,66
0.0267,38
0.0267,52
0.0267,58
0.0267,58
0.02675,44
0.026774008,43.60465116
0.026775,56.25
0.0268,57
0.0268,34
0.0268,36
0.0268,38
0.0268,0
0.02681,35
0.026833333,43
0.02686996,45.53333333
0.0269,45
0.026917721,36.15789474
0.02698175,50.375
0.027,47
0.027,64
0.027016667,46.33333333
0.027025714,57.57142857
0.027053639,51.40116279
0.0271,31
0.0271,28
0.0271,32
0.0271,63
0.0271,42
0.0271,48
0.0271,47
0.0271,55
0.02715,61
0.0272,38
0.0272,40
0.0272,57.5
0.027206667,56
0.02727566,52.98412698
0.02728,46
0.0273,48
0.0273,30
0.0273,69
0.027333333,50.33333333
0.027354286,48
0.027395,52.75
0.0274,37
0.0274,41
0.0274,42
0.027408133,42.13333333
0.027417429,47.28571429
0.027446667,62.66666667
0.02745,51
0.02745,39.5
0.027473333,32.33333333
0.0275,0
0.0275,79
0.0275,57
0.0275,59.5
0.0275,57
0.0275,49
0.0275195,48
0.0276,68
0.0276,62
0.0276,0
0.0276,49
0.0276,59
0.02765409,48.5
0.0277,40
0.0277,55
0.0277,40
0.0277,52
0.027728571,40.57142857
0.02774,63.5
0.02775,49
0.0278,31
0.0278,53
0.0278,53
0.0278,63
0.0278,63
0.027850513,54.66666667
0.027895,50.5
0.0279,43
0.0279,35
0.0279,35
0.0279,54.5
0.0279,35
0.0279,39
0.0279,49
0.028,53
0.028,59
0.028,32
0.028,48.5
0.028,73
0.028,51
0.028,46
