genres,popularity
[],1
[],0
[],0
[],38
[],43
[],0
[],0
[],25
[],0
[],52
[],42
[],52
[],0
[],1
[],0.090909091
[],0
[],0
[],2
[],0
[],1
[],0.5
[],0
[],28
[],14
[],0
[],0
[],53
[],1
[],2
[],52.5
[],38
[],36
[],51
[],8
[],0
[],0
[],25
[],46
[],46
[],0
[],31
[],0
[],62
[],0
[],0
[],0
[],0
[],7
[],0
[],43
[],1
[],32
[],35
[],37
[],50
[],57
[],37
[],0.2
[],78.33333333
[],31.66666667
[],0
[],0
[],0
[],0
[],5
[],0
[],40
[],0
[],0
[],48
[],0
[],0
[],0
[],0
[],48
[],0
[],0
[],0.8
[],3
[],46
[],0
[],42
[],0
[],21
[],42.5
[],3
[],14.5625
[],19.14285714
[],38
[],38
[],12.75
[],0
[],22
[],0.333333333
[],0
[],2
[],18
[],15
[],39
[],0
[],24
[],4.142857143
[],47
[],0
[],44
[],27.75
[],0
[],3
[],48
[],0
[],21
[],0
[],19
[],26
[],48.5
[],0
[],0
[],17
[],0
[],0
[],0.5
[],14.48611111
[],0
[],0
[],0
[],5.333333333
[],0
[],0
[],20
[],0
[],0
[],0
[],39
[],0
[],0
[],0
[],4.5
[],2
[],31
[],39
[],60
[],5.285714286
[],24.75
[],27
[],24
[],0
[],0
[],23
[],20
[],12.25
[],0
[],0
[],44
[],0
[],64
[],5.666666667
[],39
[],0
[],0
[],37.75
[],44
[],57
[],0
[],52
[],6.318181818
[],0
[],40
[],3
[],0
[],0
[],0
[],0
[],2.40625
[],0
[],0
[],58
[],26
[],0.066666667
[],0
[],52
[],51
[],36
[],0
[],68.4
[],0
[],0
[],0
[],0.636363636
[],52
[],0
[],47
[],40
[],0
[],0
[],0
[],0
[],2.648648649
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],26
[],0
[],7.428571429
[],0
[],0
[],0
[],0
[],50.5
[],13
[],0
[],60
[],51.5
[],60.5
[],60
[],55.75
[],0
[],66.66666667
[],0
[],10
[],32
[],0
[],0
[],0
[],2
[],0
[],0
[],42.72727273
[],0
[],0
[],35.5
[],51
[],2
[],3
[],15
[],44
[],0.333333333
[],43
[],64
[],38
[],36
[],34
[],26
[],64
[],47
[],1
[],0
[],0
[],0
[],1
[],0
[],0
[],38
[],0
[],40
[],51
[],0
[],0
[],48
[],42
[],24
[],42
[],0
[],40
[],71
[],64
[],33
[],4
[],2
[],10.5
[],9.5
[],14
[],23.66666667
[],38
[],10.25
[],39.66666667
[],1
[],43
[],52
[],61
[],1.333333333
[],3
[],39
[],0
[],38
[],24.125
[],46
[],66
[],0
[],0
[],48.5
[],12
[],0
[],0
[],2
[],17
[],27.33333333
[],19.5
[],2.333333333
[],1
[],8
[],40
[],19
[],9
[],0
[],20
[],0
[],0.714285714
[],1
[],31
[],9
[],0
[],23
[],40.22727273
[],2.666666667
[],2
[],12
[],1
[],4.333333333
[],5
[],6.666666667
[],8
[],5.971428571
[],0
[],41.5
[],0
[],0
[],22
[],2
[],13
[],0
[],9
[],4.5
[],0.285714286
[],0
[],1
[],0
[],34
[],0
[],0
[],0
[],1.470833333
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],14
[],0
[],0
[],0
[],0
[],11.75
[],0
[],0
[],0
[],0
[],1
[],10
[],43
[],7.8
[],18
[],53
[],1
[],0
[],1
[],0
[],0
[],14
[],26
[],0
[],0
[],0
[],0
[],54
[],23
[],1.2
[],1
[],32
[],0
[],0
[],0
[],1.5
[],0
[],0
[],0
[],51.5
[],0
[],21.66666667
[],42
[],46
[],0
[],23.33333333
[],29
[],0
[],0
[],0
[],0
[],0
[],0
[],0.857142857
[],21
[],44.66666667
[],0
[],2.75
[],4.5
[],21
[],15
[],0
[],59
[],7
[],0
[],0
[],53.75
[],57
[],0
[],0
[],0
[],0
[],64
[],0
[],0.041666667
[],0
[],1
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0.009708738
[],0
[],0
[],0
[],0
[],0
[],0
[],7
[],0
[],0
[],0
[],0.5
[],3
[],1
[],65
[],0.285714286
[],0
[],43
[],62
[],0
[],0
[],43
[],0.25
[],1
[],0
[],32
[],0
[],34
[],0
[],25
[],51
[],3
[],35.4
[],24.83333333
[],19
[],48
[],11
[],41
[],38
[],1.5
[],54
[],24.83333333
[],23
[],10.2
[],11.15517241
[],19.83333333
[],44.5
[],0
[],0
[],17.5
[],20.36363636
[],37
[],29
[],46
[],0
[],32
[],45
[],48
[],43
[],62.5
[],0
[],0
[],0
[],0
[],16.5
[],20
[],30.33333333
[],19
[],30
[],40
[],47
[],8
[],16
[],62
[],42
[],48
[],0.5
[],0
[],41.875
[],0
[],0
[],5
[],40
[],61.8
[],55.33333333
[],62
[],27.375
[],29
[],42
[],32
[],56.5
[],21
[],39
[],0
[],8
[],60
[],59
[],0
[],47
[],28
[],0
[],0
[],46
[],38
[],2
[],55
[],24
[],44
[],0
[],50
[],0
[],0
[],0
[],0
[],44
[],53
[],3
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],13
[],28
[],32.83333333
[],52
[],47
[],60
[],42
[],51
[],6
[],27
[],0.388888889
[],0
[],0
[],0.272727273
[],24
[],0
[],0
[],0
[],39
[],0
[],58
[],0
[],18
[],39
[],0
[],42
[],0
[],51
[],48
[],0
[],38
[],13
[],46
[],11
[],2.235294118
[],0
[],0
[],6
[],0
[],12
[],36
[],2.08
[],29.5
[],0
[],0.666666667
[],25
[],0
[],0
[],42
[],9.333333333
[],54.5
[],0
[],0
[],11
[],43
[],56
[],47
[],0
[],0
[],0
[],0
[],0
[],13
[],0
[],13
[],5
[],59
[],85
[],63
[],63
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],60
[],0
[],15.5
[],14.62068966
[],12
[],27.6
[],47
[],63
[],37
[],36
[],0
[],16
[],50
[],52
[],47
[],0
[],3.5
[],27
[],54
[],0
[],1
[],0
[],0
[],0
[],0
[],38
[],53
[],0
[],0
[],0.052631579
[],0
[],0
[],3
[],0
[],33
[],42
[],0
[],0
[],0
[],0
[],0
[],0
[],2.285714286
[],57
[],46
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],4
[],0
[],21.44444444
[],7.375
[],18.89655172
[],3
[],5
[],28
[],28
[],15
[],9.5
[],28
[],1
[],4
[],0
[],65
[],2
[],8
[],0
[],0
[],60
[],0.173913043
[],21
[],29.25
[],15
[],29
[],4.5
[],19
[],35.75
[],11.5
[],0
[],0
[],17
[],25
[],57
[],37.5
[],54
[],0
[],39.5
[],2
[],43
[],30
[],66
[],0
[],0
[],60
[],34
[],15
[],41
[],28.5
[],45
[],48
[],0
[],50.75
[],0
[],0.916666667
[],16
[],0
[],0
[],2.666666667
[],30
[],7
[],1
[],11
[],25
[],28
[],44
[],10
[],0
[],0
[],0
[],0
[],0
[],2
[],0
[],0
[],0.5
[],0
[],38
[],40
[],48.5
[],68
[],14.33333333
[],39
[],0
[],0
[],0
[],46.25
[],10
[],69
[],36
[],0
[],0
[],2
[],0
[],63
[],0
[],0
[],2
[],0
[],6.7
[],16
[],23
[],0
[],0
[],10
[],32
[],0
[],23
[],38
[],0.75
[],64
[],0
[],33
[],21.5
[],0
[],4.142857143
[],12
[],0
[],48.5
[],0
[],61
[],66
[],0
[],0
[],9.111111111
[],0
[],0
[],0
[],12
[],12.6
[],0
[],19
[],45
[],0
[],0
[],46.8
[],0
[],0
[],69
[],58
[],0
[],0
[],0
[],51
[],35
[],1.88
[],0
[],7
[],56
[],54
[],0
[],0
[],3.875
[],5
[],47.14285714
[],39
[],62
[],4
[],39
[],3
[],59
[],52
[],0
[],63
[],36
[],0
[],1
[],0
[],2.666666667
[],0
[],10.5
[],0
[],0
[],0.25
[],0
[],0
[],41
[],1
[],21
[],43
[],27
[],1
[],9
[],2
[],15
[],39.5
[],9
[],2
[],0
[],42
[],8
[],29
[],37
[],48
[],0
[],0
[],0
[],61
[],13
[],51
[],29.5
[],0.027027027
[],0
[],40
[],55
[],0
[],27
[],0
[],0
[],44
[],0
[],12
[],24
[],3
[],0
[],52
[],44
[],0
[],0
[],0
[],0
[],0
[],1
[],0
[],0
[],0
[],52
[],35.71428571
[],33
[],60
[],55
[],31
[],0
[],0
[],0
[],0
[],0
[],0
[],30
[],57
[],45.6
[],51
[],41
[],10.57142857
[],0
[],26
[],0
[],0
[],40
[],20.5
[],0.388888889
[],0
[],25
[],10
[],34
[],9
[],0
[],0
[],0
[],0
[],43
[],0
[],46
[],0
[],10.5
[],0
[],0
[],0
[],55
[],46
[],44
[],0
[],0
[],0
[],0
[],0
[],52
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],64
[],1
[],67.33333333
[],39
[],0
[],45
[],0
[],12
[],2
[],0
[],22
[],47
[],4
[],0
[],32
[],39
[],41.32432432
[],29
[],31
[],45
[],45.25
[],33
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],6
[],0
[],0
[],16
[],0
[],0
[],0
[],0
[],0.5
[],0
[],66
[],0
[],1.194936709
[],23
[],51
[],0
[],0
[],0
[],39
[],0
[],13
[],0.5
[],3
[],33
[],57
[],6.666666667
[],51
[],0
[],52
[],19
[],12
[],0
[],0
[],1.3125
[],0
[],0
[],0
[],60
[],0
[],0
[],0
[],42
[],2
[],0
[],39
[],6
[],7.5
[],71
[],41.66666667
[],0
[],27
[],0
[],2.333333333
[],66
[],49
[],6
[],50
[],58
[],0
[],0
[],20
[],82
[],0
[],62
[],2
[],10
[],23
[],0
[],46.5
[],41
[],24
[],40
[],56
[],65
[],0
[],50
[],0
[],60
[],41
[],48
[],67
[],66
[],56
[],71
[],49
[],7.6
[],0
[],54
[],3
[],2.833333333
[],1.636363636
[],0
[],2
[],8
[],26
[],47
[],19
[],1
[],15
[],23.18181818
[],0
[],0
[],56.5
[],38
[],8
[],15.5
[],5
[],0.75
[],41.5
[],0.434782609
[],44
[],0
[],1
[],32.75
[],0
[],24
[],4
[],7
[],32
[],60
[],32
[],41
[],49
[],2
[],0.090909091
[],0
[],8
[],26
[],15
[],0
[],0.25
[],0.5
[],70
[],53
[],0.095238095
[],0
[],0
[],0
[],0
[],32.07692308
[],0
[],0
[],58
[],0
[],43
[],11
[],40
[],28
[],36
[],0
[],1.230769231
[],16.25
[],40
[],34
[],53.28571429
[],60
[],21
[],45.5
[],34
[],15
[],57
[],51
[],0
[],0
[],38
[],39
[],55.16666667
[],11
[],10
[],38
[],29
[],4.6
[],13
[],18
[],16.5
[],25
[],29.44444444
[],0
[],47
[],2
[],2.333333333
[],40.25
[],21
[],48
[],18
[],10
[],48
[],21
[],45
[],63
[],49
[],0
[],0
[],1
[],1
[],0
[],49
[],0
[],0
[],29
[],36
[],0
[],14
[],50
[],0
[],51
[],8
[],0
[],0
[],25
[],39
[],22
[],0
[],36
[],15
[],38
[],25
[],24.5
[],32.08333333
[],39
[],0
[],39
[],0
[],59
[],52
[],34
[],49.66666667
[],0
[],0
[],33
[],0
[],0
[],35
[],10
[],0
[],0
[],63
[],36
[],0
[],46.5
[],50
[],49
[],54
[],65
[],47
[],0
[],36
[],49
[],1
[],49
[],36
[],0
[],6
[],54.66666667
[],0.85
[],52
[],0
[],45
[],22
[],1.25
[],55
[],0
[],69
[],0
[],0
[],3
[],44
[],59
[],0
[],0
[],57
[],0
[],63
[],1.5
[],0
[],48
[],0
[],0
[],0.5
[],38
[],74
[],5
[],4.090909091
[],0
[],0
[],5.538461538
[],0
[],0
[],0
[],0
[],7
[],0
[],24.66666667
[],0
[],0
[],1
[],0
[],9
[],11.08333333
[],43.5
[],0.133333333
[],64
[],44
[],0
[],15
[],0
[],34
[],42.33333333
[],42
[],27
[],47
[],22
[],38
[],19
[],0
[],66
[],39
[],36
[],50
[],49
[],41
[],32.33333333
[],49.5
[],42
[],59
[],65
[],26
[],54.5
[],20
[],40
[],54
[],0
[],57
[],69
[],75
[],71.83333333
[],49
[],69
[],36.42857143
[],51
[],15.22727273
[],0.5
[],50
[],26
[],25
[],5
[],1
[],12.55
[],57
[],19.5
[],67
[],32
[],43
[],45.92307692
[],2
[],16.66666667
[],49
[],10
[],60
[],62
[],59
[],0
[],63
[],66
[],51
[],0
[],35
[],55
[],0
[],0
[],0
[],1.396825397
[],23
[],46
[],0
[],32
[],0
[],40.5
[],12
[],0.75
[],0
[],18
[],37
[],30
[],32
[],42
[],10
[],8.333333333
[],12.5
[],8
[],24
[],35
[],21
[],0.363636364
[],3
[],9.5
[],0
[],2
[],37.5
[],34.66666667
[],34.5
[],48
[],29
[],24
[],40
[],0
[],34.5
[],11.4
[],30
[],1.833333333
[],10
[],9
[],42
[],0
[],0
[],43
[],48
[],22
[],22
[],55.25
[],36
[],36
[],0
[],0
[],13.5
[],0
[],0
[],4
[],51
[],0
[],5.5
[],0
[],0
[],0.666666667
[],30.5
[],49
[],29.5
[],44
[],64
[],5.6
[],24.66666667
[],8
[],27
[],48
[],4
[],0
[],61
[],57
[],12.5
[],4.5
[],0
[],0
[],31
[],5
[],0
[],36.05882353
[],4.857142857
[],0
[],67
[],44
[],3
[],35
[],8.529411765
[],1.25
[],17
[],62
[],38
[],2
[],6.5
[],37.5
[],37
[],49
[],1.333333333
[],55
[],43
[],1.428571429
[],41
[],54
[],20
[],0.2
[],0
[],48
[],46
[],41
[],3
[],0
[],0
[],42.33333333
[],33
[],27
[],5
[],31.85714286
[],34
[],35
[],62
[],2
[],46
[],38
[],1
[],21
[],1
[],49
[],69
[],48
[],0
[],51
[],32
[],20.33333333
[],43
[],0
[],4
[],55
[],5.333333333
[],4
[],0.125
[],8
[],18
[],3.5
[],12
[],9
[],29
[],47
[],22.66666667
[],30.5
[],35
[],2
[],49
[],10.58823529
[],31
[],23.83333333
[],20.66666667
[],50
[],63
[],46
[],57
[],29
[],0
[],49
[],37
[],21
[],7.888888889
[],32
[],0.666666667
[],21
[],67
[],57
[],47
[],35
[],41
[],42
[],23
[],8.6
[],49
[],33
[],34
[],0
[],48
[],0
[],49
[],26.66666667
[],2
[],7
[],7.333333333
[],22
[],12.57142857
[],34.2
[],1
[],14
[],38
[],3.5
[],35
[],36
[],39
[],41
[],21
[],35
[],53.5
[],26
[],30.33333333
[],9.6
[],0
[],0
[],55
[],43
[],58.66666667
[],34
[],27.25
[],49.5
[],6
[],0
[],31.33333333
[],0
[],31.125
[],70
[],32
[],0
[],53
[],44.66666667
[],56
[],48.83333333
[],1
[],2
[],4
[],2
[],39
[],44
[],67
[],50.5
[],41.5
[],48.5
[],42
[],0
[],52
[],57
[],21
[],0
[],68
[],38
[],44
[],62
[],27
[],33
[],0
[],0
[],26
[],3.333333333
[],6.5
[],11.9
[],0
[],0
[],11.25
[],0
[],0
[],0
[],48
[],0
[],0
[],0
[],1
[],0
[],38
[],2.333333333
[],0
[],0
[],0.25
[],0
[],0
[],1
[],40
[],0
[],3
[],0
[],0
[],5
[],0
[],0
[],0
[],0
[],2
[],9.2
[],7
[],41
[],0
[],11
[],62
[],36
[],51
[],39
[],62
[],57
[],34
[],38
[],30
[],45
[],57
[],0
[],0
[],49
[],43
[],0
[],0
[],0
[],56
[],29
[],0
[],48
[],44
[],35
[],42
[],52
[],24
[],42
[],3
[],0
[],0
[],43
[],54
[],0
[],0
[],0
[],0
[],0
[],8.333333333
[],56
[],46
[],42
[],51.5
[],0
[],25
[],6.545454545
[],0
[],44.33333333
[],6.04
[],56
[],0
[],48.5
[],62
[],44
[],15
[],66
[],3
[],49
[],4.333333333
[],36
[],72.55555556
[],0
[],0
[],0.25
[],45
[],52.5
[],20.72043011
[],64
[],60
[],52
[],42
[],0
[],0
[],31.66666667
[],0
[],53
[],47
[],39
[],0
[],56
[],36
[],19.33333333
[],0
[],41
[],45
[],52
[],45
[],0
[],0
[],48
[],52
[],44
[],43
[],42
[],0
[],0
[],0
[],0
[],6
[],0
[],0
[],0
[],0
[],0.6
[],0
[],40
[],0
[],6
[],0
[],2.428571429
[],43
[],52
[],0
[],1.25
[],2
[],43.5
[],0
[],54
[],0
[],38
[],0
[],0
[],33
[],54
[],0
[],0
[],55
[],0
[],40
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],25
[],0
[],0
[],0
[],0
[],46
[],0
[],55
[],62
[],56
[],0
[],0
[],0
[],0.166666667
[],67
[],1
[],0
[],53.5
[],57
[],32
[],41
[],32
[],0
[],8
[],9
[],33
[],43
[],0
[],1
[],0
[],0
[],0.166666667
[],0.5
[],16
[],0
[],0
[],0
[],19.33333333
[],0
[],0.5
[],0
[],43
[],15
[],0
[],0
[],40
[],35
[],0
[],60
[],32
[],0
[],3.785714286
[],0
[],0
[],0
[],8
[],9.2
[],39
[],2
[],29
[],0
[],20
[],60
[],70
[],65
[],59
[],0
[],0
[],0
[],53
[],0
[],0
[],0
[],0
[],46
[],38
[],10
[],48.5
[],6.8
[],58
[],42
[],2
[],39.25
[],32
[],0
[],55
[],27
[],48
[],29.5
[],17.5
[],38
[],34
[],27
[],35
[],71
[],64
[],36
[],77
[],0
[],19.5
[],31.54545455
[],5.25
[],22
[],26.75
[],34.27272727
[],18
[],39
[],0
[],38
[],59
[],0
[],43
[],75
[],32
[],0.5
[],30
[],35
[],0
[],25
[],66.8
[],2
[],38
[],36
[],30
[],42
[],54
[],55
[],45
[],0
[],16
[],0
[],0
[],51
[],34
[],39
[],34.5
[],49
[],37.5
[],60.33333333
[],59
[],44
[],55.16666667
[],22
[],49
[],51
[],0.5
[],54
[],0
[],0
[],0
[],40
[],49
[],0
[],0
[],0
[],37
[],46
[],70
[],61
[],60.5
[],29
[],70
[],0
[],0
[],46
[],61
[],67
[],46
[],52.5
[],12.71428571
[],1.6
[],36.4
[],51
[],68
[],0
[],17
[],0
[],0.5
[],1
[],0
[],0
[],0
[],0
[],5.615384615
[],6
[],2.7
[],4.5
[],1
[],0
[],0.012578616
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],53
[],0
[],42
[],1
[],0
[],51.66666667
[],44
[],59
[],0
[],51
[],0
[],0
[],49.5
[],0.25
[],43.5
[],0
[],0
[],24
[],0
[],0
[],0
[],0
[],0
[],0.083333333
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],72
[],0
[],16
[],39
[],54
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],41
[],1
[],66
[],65
[],0.1
[],0
[],0
[],44
[],45
[],51
[],0
[],14
[],0
[],0
[],54
[],0
[],49.33333333
[],51.6
[],0
[],0
[],5
[],0
[],0
[],0
[],9
[],0
[],33.66666667
[],42
[],0
[],0
[],0
[],69
[],31
[],34
[],60
[],51
[],48
[],0
[],1
[],0
[],0
[],31
[],51
[],43
[],63
[],0.4
[],30
[],0.96969697
[],51.5
[],0
[],0
[],0
[],1
[],0
[],50
[],27
[],69
[],31
[],16.66666667
[],24
[],24
[],13
[],10
[],43
[],24
[],74
[],61
[],61
[],46
[],24
[],49
[],35
[],0
[],50
[],65
[],45
[],76
[],41
[],56
[],40.8
[],39
[],0
[],18
[],40
[],57
[],0
[],39
[],44
[],46
[],0
[],16
[],39
[],40
[],43
[],52
[],1.222222222
[],56
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0.074074074
[],0
[],0
[],0
[],0
[],10
[],0
[],51
[],68
[],51.5
[],47
[],0
[],44
[],36
[],7
[],34.5
[],0
[],62
[],40
[],40
[],21
[],39
[],0.5
[],3
[],0
[],14
[],10
[],45
[],13.09090909
[],52
[],34
[],34
[],24.30769231
[],0
[],3.777777778
[],24
[],0
[],65
[],0
[],23.88888889
[],42
[],63
[],39
[],23
[],0
[],34
[],54.5
[],28
[],14.11111111
[],51
[],55
[],0
[],42.4
[],1.666666667
[],36
[],4.823529412
[],32
[],1
[],0
[],48
[],48
[],0
[],35
[],0
[],0
[],52
[],36
[],0
[],49
[],0.333333333
[],1
[],0
[],0
[],0
[],66
[],47
[],55
[],48
[],0
[],6
[],3
[],3.5
[],54
[],0
[],18.66666667
[],16
[],27
[],8
[],11
[],49
[],2
[],26
[],0
[],0
[],0
[],0
[],0
[],49
[],0
[],0.125
[],3.913043478
[],20
[],1.672566372
[],2
[],44
[],26
[],5.8
[],0
[],0
[],43
[],19.5
[],6.125
[],39
[],16
[],86
[],20
[],62
[],61
[],32.33333333
[],7
[],0
[],21.5
[],0
[],0
[],12
[],2
[],39
[],0
[],33
[],16
[],53
[],53.5
[],33
[],43
[],0
[],0
[],0
[],0
[],14.5
[],23.5
[],0
[],0
[],0
[],41.25
[],0
[],37.5
[],51
[],30
[],13
[],6.5
[],11
[],13.5
[],9
[],0
[],0
[],40
[],23
[],30.71428571
[],63
[],26
[],50
[],19.66666667
[],15.33333333
[],62
[],0
[],0
[],5.333333333
[],62.33333333
[],59
[],0
[],0
[],60
[],2
[],0
[],2
[],0
[],0
[],0
[],0
[],15.2
[],40.66666667
[],52
[],49
[],39
[],35
[],43
[],0
[],36
[],35
[],49
[],42
[],43
[],40.5
[],51
[],7
[],0
[],4.5
[],0.4
[],68
[],54
[],43.5
[],47
[],10
[],41
[],14
[],36
[],40
[],2
[],59
[],0.666666667
[],0
[],40
[],0
[],2
[],0.133333333
[],0
[],0
[],0.666666667
[],54
[],55
[],48
[],63.5
[],37
[],0
[],8
[],0
[],0
[],39
[],4
[],14
[],1
[],4
[],19
[],36.5
[],46
[],37
[],42
[],44
[],3
[],74
[],0
[],0
[],0
[],63
[],0
[],0
[],24.5
[],0
[],45
[],10
[],38.8
[],10
[],4
[],42
[],48
[],35
[],24
[],0
[],35
[],9
[],68
[],40
[],36
[],13
[],52
[],0
[],3.333333333
[],0
[],68
[],33
[],39
[],16.33333333
[],34
[],3
[],26
[],0
[],8
[],0
[],33
[],1
[],4
[],52
[],39
[],22
[],44
[],34
[],40
[],47
[],39
[],90
[],34
[],50
[],35
[],50
[],46.5
[],1.714285714
[],1
[],35
[],27
[],22
[],51
[],41
[],27.6
[],60
[],39.4
[],34
[],48.5
[],3.5
[],0
[],33.36363636
[],53
[],2
[],47
[],0
[],0
[],34
[],60.33333333
[],38.28571429
[],6
[],0
[],7.611111111
[],7.363636364
[],29
[],0
[],7
[],32
[],34
[],29.2
[],44
[],0
[],30
[],0
[],2
[],0
[],0
[],0
[],1
[],0
[],0
[],25
[],68
[],0.666666667
[],6
[],11
[],29
[],8
[],41.5
[],46
[],0
[],45.25
[],42
[],34
[],47.5
[],0
[],40
[],18.33333333
[],54
[],0
[],2.5
[],33
[],0
[],56.25
[],0
[],0
[],40
[],0
[],50
[],17
[],0
[],10
[],16
[],0
[],62
[],11.69230769
[],0
[],24.5
[],4
[],4
[],48
[],2
[],3
[],0.05
[],46.4
[],14
[],0
[],0
[],0
[],0
[],3.2
[],43
[],0
[],34.33333333
[],5.5
[],30
[],5.666666667
[],0
[],0.25
[],0
[],56
[],0
[],0
[],0
[],0.333333333
[],10
[],0
[],0
[],9
[],1
[],0
[],24
[],60.5
[],0
[],44
[],32
[],0
[],2
[],41.66666667
[],39
[],28
[],1.666666667
[],62
[],25
[],12
[],68
[],31
[],0
[],0
[],78.33333333
[],41
[],0
[],35
[],70
[],7
[],15.5
[],0
[],19
[],56
[],0
[],0.1
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0.40776699
[],0
[],0.333333333
[],4
[],0
[],0
[],4
[],0.363636364
[],0
[],0
[],2
[],33
[],1
[],1
[],0
[],0.066666667
[],0
[],1
[],0
[],0
[],18
[],45
[],15
[],37
[],43
[],37
[],58
[],54.5
[],64
[],13
[],18.19047619
[],50.57142857
[],58
[],45
[],0
[],34.33333333
[],43
[],44
[],12
[],37
[],40
[],0
[],16.91666667
[],42
[],0
[],53
[],31
[],63
[],64
[],0
[],41
[],0
[],45
[],51
[],0
[],0
[],27
[],0
[],62
[],2.333333333
[],7
[],66
[],0
[],10
[],0
[],29
[],0.111111111
[],0
[],0
[],0
[],0
[],72.625
[],0
[],67
[],35
[],33
[],44.5
[],6
[],0
[],0
[],38
[],43
[],0
[],0
[],0
[],50
[],0
[],0
[],0
[],49
[],58.33333333
[],48
[],59
[],63
[],46
[],0.266666667
[],0
[],43
[],0
[],0
[],66
[],10
[],0
[],0
[],18
[],0
[],0
[],0
[],29
[],0
[],0
[],0
[],0
[],0
[],0
[],1
[],0
[],1
[],1
[],2
[],0
[],0
[],2
[],1
[],0
[],1
[],1
[],0
[],0
[],0
[],0
[],0
[],53
[],0
[],57
[],16
[],13
[],0.135135135
[],0
[],0
[],0
[],32
[],0
[],0
[],0
[],0
[],0
[],63
[],0
[],0
[],0
[],33.62745098
[],0
[],52
[],0
[],0
[],0
[],0.428571429
[],17
[],0
[],7.285714286
[],0.25
[],0
[],0
[],29
[],47
[],54
[],2.153846154
[],0.333333333
[],24.83333333
[],35.5
[],22
[],0
[],5
[],35
[],38
[],15
[],0
[],0
[],0
[],2
[],0
[],42
[],2
[],51
[],47
[],48.5
[],0
[],0
[],6
[],25
[],0
[],1
[],0
[],0
[],52
[],19
[],5
[],1
[],0
[],8
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],24
[],0
[],5
[],36
[],48
[],0
[],0
[],0
[],0
[],8
[],0
[],37.8
[],0
[],0
[],50
[],0
[],41
[],35
[],37
[],7
[],1
[],0
[],1
[],0
[],59
[],0
[],42
[],0
[],0
[],21.5
[],0
[],11.5
[],43
[],0
[],8
[],50
[],0
[],0
[],0
[],0
[],7.5
[],30
[],0
[],42
[],12
[],9.2
[],0
[],51.5
[],0
[],0
[],0.263157895
[],0
[],0
[],3
[],0
[],0
[],1
[],41
[],53
[],3
[],9
[],14
[],23
[],17.5
[],32
[],47
[],38
[],30
[],42
[],24.5
[],0
[],0
[],12
[],42
[],1
[],0
[],1
[],43.25
[],33.66666667
[],0
[],31
[],57.66666667
[],0.5
[],0
[],54
[],29.54545455
[],0
[],0
[],41.61538462
[],38
[],0
[],36.5
[],24
[],41
[],43.66666667
[],0
[],1
[],0.666666667
[],9
[],0
[],19.33333333
[],0
[],28.12765957
[],52
[],0
[],49
[],5
[],22
[],35
[],37
[],0
[],29
[],0
[],3
[],24
[],37.66666667
[],49
[],20
[],0
[],35
[],1.5
[],50
[],21
[],24
[],0
[],17
[],20.8
[],51
[],0
[],0
[],0
[],0
[],35
[],61
[],49
[],0
[],14.03846154
[],46
[],14
[],33
[],2.375
[],34.75
[],3.785714286
[],14
[],36
[],20
[],9.2
[],18
[],1
[],0
[],0
[],61.66666667
[],67
[],48
[],0
[],39.625
[],1
[],0
[],41
[],44.5
[],41
[],51
[],0
[],0
[],0
[],0
[],0
[],32
[],0
[],71
[],0
[],0
[],0
[],0
[],0
[],0
[],0
[],56.5
[],58
[],0
[],52
[],2
[],44
[],0
[],52
[],15.33333333
[],50
[],56.33333333
[],62
[],43
[],49.2
[],20.5
[],45
[],58
[],61.5
[],54
[],0
[],66
[],42
[],0
[],1
[],55
[],50
[],3
[],0
[],1
[],38
[],26
[],10
[],0
[],18
[],37.66666667
[],26
[],0
[],22
[],0
[],39
[],30
[],0
[],37
[],0
[],1.5
[],0
[],0
[],8.80952381
[],0
[],2
[],0
[],0
[],0
[],0
[],0.842105263
[],0
[],0
[],67
[],0
[],0
[],61
[],0
[],45.5
[],0
[],35
[],54.5
[],25
[],0
[],0
[],0
[],64
[],35
[],55
[],0
[],40
[],0
[],0
[],1
[],32
[],58
[],0
[],50
[],33.66666667
[],41
[],0
[],6.5
[],0
[],0
[],24.5
[],0
[],5
[],0
[],53
[],57.5
[],0
[],47
[],28.5
[],44
[],76
[],77
[],36
[],7.2
[],0
[],0
[],24
[],30
