tempo,popularity
122.3492742,39.43548387
122.3495,54
122.3512353,34.52941176
122.3593,49.4
122.3608333,70
122.361,0
122.3615,43.66666667
122.362,59
122.3627755,16.93877551
122.3632727,43.54545455
122.3634286,36.42857143
122.367,57
122.369,3
122.37025,49
122.3715,0
122.3724,38.2
122.3732857,49.14285714
122.3738,61.4
122.3792564,33.43589744
122.38,0
122.3802,41.6
122.3852653,61.69387755
122.3861111,42.44444444
122.3861111,42.22222222
122.3862576,38.40151515
122.3865,36
122.3879891,51.95652174
122.3925,51.5
122.394,66
122.3942,0.8
122.3945,48
122.4042105,48.73684211
122.4065385,64.84615385
122.408,32
122.41,56.2
122.4110833,45.375
122.4174615,42.23076923
122.4185,0
122.424,62
122.4258649,44.16216216
122.4275938,42.15625
122.4313333,55
122.4333333,66.33333333
122.4346667,47.33333333
122.4356667,54.6
122.4412857,40.42857143
122.44175,29.25
122.4425,66.75
122.4440909,60.60606061
122.448,37
122.448,40.5
122.4485313,26.71875
122.4487778,29.33333333
122.4513333,60.33333333
122.4555833,0
122.461,22
122.462375,32.5
122.464,28
122.464,21
122.4641174,35.12121212
122.465,46
122.466,41.33333333
122.476,45
122.477,45
122.4774231,66.03846154
122.4802903,0.161290323
122.481,51
122.486,36
122.4886,16
122.489,47
122.4896667,51.16666667
122.4909167,8.416666667
122.491,36
122.491,57
122.4938889,32.94444444
122.4954444,39.59259259
122.4975,47.5
122.5,52
122.5008194,0.708333333
122.5023333,41.33333333
122.503,1
122.5045,11.82352941
122.5053333,51
122.50615,0
122.5066,0
122.5100111,57.52222222
122.5118182,43.63636364
122.512,67
122.518,9.5
122.521,5
122.522,57.5
122.526,36
122.527,28.5
122.53075,27.25
122.531,2
122.5326667,0
122.537,62
122.5375,0
122.5384103,35.1025641
122.545,62
122.54825,3.666666667
122.5485,0
122.5538333,41.83333333
122.554,46
122.5547381,46.95238095
122.56,40.4
122.56164,50.88
122.56175,28.5
122.5627056,40.36214953
122.563,61.6
122.5651818,47.63636364
122.5745,27.375
122.5788333,64.33333333
122.5835,41
122.5865,23
122.5875,12.75
122.5876786,38.28571429
122.588,16.5
122.588,16.5
122.588,16.5
122.5919412,66.05882353
122.5951053,67.47368421
122.596,46
122.600598,42.79901961
122.6037778,54.44444444
122.6088571,53.71428571
122.612,2
122.6124,47.6
122.6165975,31.72033898
122.617,37
122.621,51
122.622,5.2
122.6226,27
122.625375,15
122.6266,33.525
122.627,55
122.627,62
122.6275,55.16666667
122.6324035,54.10526316
122.6346667,31.66666667
122.635559,34.84279476
122.6395,56.25
122.6434286,0.285714286
122.6443333,47.33333333
122.6445244,11.79268293
122.645,38
122.6458462,5.653846154
122.6458462,5.653846154
122.6466667,9
122.6505714,34.07142857
122.6516667,67
122.652,33
122.6593333,33.72222222
122.6655,40
122.666,47
122.668,0
122.668,0
122.6685,0
122.669,0
122.672,39.09090909
122.679,39
122.6863913,60
122.6874359,31.12820513
122.6883333,46.33333333
122.6923333,43.66666667
122.6931667,62.33333333
122.6933333,61.33333333
122.6963333,7
122.69656,67.28
122.6999412,59.17647059
122.702,49
122.702,0
122.703,34
122.703,34
122.7068509,35.17391304
122.7131667,38.91666667
122.7133333,53.66666667
122.714625,32.4375
122.717,0
122.7175,47
122.717931,32.93103448
122.722,0
122.723,55
122.7247273,59.90909091
122.7255172,27.17241379
122.7281111,39.44444444
122.7283077,51.69230769
122.7308421,17.42105263
122.7343333,45.66666667
122.740625,69.875
122.741476,44.72204473
122.7416667,58.66666667
122.7431688,0.061849164
122.744,54.5
122.7455556,42.33333333
122.746,47
122.746,35.67741935
122.7466667,30
122.747,70.75
122.7472,49.8
122.751,37
122.753,40
122.7555,35
122.7584545,45.77272727
122.759,0
122.761,0
122.7625,49.5
122.7675,60.5
122.7704,69.2
122.77175,4.5
122.773,60
122.773,60
122.776,0
122.7799268,9.365853659
122.7801053,38.21052632
122.783,0
122.786,42
122.7897813,25.75
122.793,46
122.795,61
122.7999167,21.66666667
122.802,28
122.8022117,45.94890511
122.8025,0
122.804,42
122.8089545,25.06818182
122.8092,53.2
122.8112167,65.13333333
122.8127647,46.70588235
122.816,48
122.8165,67
122.817,29
122.817,29
122.819,29
122.825,45
122.83,9
122.8322,66.6
122.8330769,48.38461538
122.8344,0
122.8356667,23.44444444
122.8358571,43
122.836,51
122.8366111,42.5
122.8370952,43.76190476
122.839,0
122.843,0
122.8434286,50.71428571
122.8455273,59.17727273
122.8457273,74.18181818
122.8522414,33.96551724
122.858,34
122.8631429,57.42857143
122.864,0
122.865,30
122.8656667,37
122.868,49
122.874,9
122.879,0
122.88224,44.56
122.886,0
122.8935,0
122.8963333,65.66666667
122.901,57
122.901,0
122.9015,65.5
122.903,59
122.903,59
122.911,45
122.9115,52.5
122.9126905,36.71428571
122.915875,35.625
122.9245,4.625
122.9364286,41.14285714
122.9365,32
122.9375639,17.14285714
122.938,62
122.94325,51.75
122.9445,41
122.9456667,53
122.9472,0
122.95,0
122.9505,41.5
122.951,46.5
122.955,67
122.9575,4.5
122.963,49
122.963,49
122.964,38
122.9665,28.75
122.9685,50
122.9695116,44.44186047
122.97,1
122.9702333,35.2
122.971,58
122.971,44
122.9715,13.76109215
122.973,0
122.9734828,16.51724138
122.974,56
122.976,40
122.9781739,31.57971014
122.979,65
122.979,66
122.9799091,0
122.9815,51
122.9843333,50
122.985,0
122.985,60
122.985,0
122.985,60
122.986,6
122.986,61
122.987,50
122.988,62
122.9901346,29.43269231
122.992,67
122.993,61
122.994,0
122.994,61
122.995,69
122.995,69
122.997,26.18181818
122.997125,56.75
122.9974,45.2
122.9975,0
122.999,0
122.9994324,56.81081081
123.003,39.5
123.003,0
123.0045,61
123.0047778,53.55555556
123.005,1
123.007,0
123.0075,53
123.008,0
123.009,61
123.0096486,37.40540541
123.01025,40
123.011,68
123.013,70
123.015,31
123.017,64
123.017,64
123.019,51
123.02,54.75
123.021,43
123.024,69
123.026,68
123.028,60
123.0315,72
123.033,41
123.034,68.5
123.034,43
123.035,74
123.035,70
123.038,11
123.039,49
123.043,2
123.043,42
123.043,53
123.0459333,63.13333333
123.0460667,60.26666667
123.048,47
123.05325,0.791666667
123.062,84
123.063,77
123.065,44
123.0656,15.4
123.0721111,46.11111111
123.0733,37.3
123.077,79
123.081,60.5
123.0933846,69.30769231
123.096,21
123.0965,53
123.0969038,39.18269231
123.1195,49.5
123.123,20
123.1237051,59.67948718
123.1333333,37
123.1348,57.4
123.1372857,36.42857143
123.14025,33.4
123.1403427,44.34267913
123.142,48.53846154
123.148,66
123.1514,56.06666667
123.1535,30.5
123.158,54
123.162,45.66666667
123.164,68.2
123.173,60.79166667
123.1763333,57.33333333
123.181,43
123.1878333,42.5
123.1885091,38.95454545
123.1941928,19.12048193
123.1992,56.8
123.205,43.5
123.206,26
123.207,53.66666667
123.2075,49
123.2075,32
123.21,0
123.213,61
123.213,15
123.2138333,38.13333333
123.216,35
123.2171111,31.2962963
123.2209444,39.33333333
123.2232128,56.63829787
123.23,47
123.234,10
123.234,10
123.2371538,39.07692308
123.2371538,39.07692308
123.2371538,39.07692308
123.2371538,39.07692308
123.2371538,39.07692308
123.239,47
123.239,29
123.2460556,43.88888889
123.248,0
123.25,17
123.2527037,63.14814815
123.2528519,39.14814815
123.255,31
123.2601429,55.71428571
123.2605385,8.230769231
123.263,51
123.273,19
123.2776667,28
123.28,32
123.2803023,42.86046512
123.2821786,26.78571429
123.2939341,25.98901099
123.295604,37.64356436
123.296,2
123.304,0
123.3051667,42.33333333
123.30698,6.38
123.31275,42.5
123.313,0
123.31325,50.5
123.314,7.714285714
123.3150208,52.76041667
123.3204286,1.19047619
123.323,20.13636364
123.324,53
123.324,53
123.3241458,40.75
123.3243846,53.30769231
123.3245714,45.48571429
123.32612,43.6
123.328,0
123.33,10
123.3316667,0
123.3334242,46.93939394
123.334,0
123.3352,7.2
123.336,0
123.339,0
123.339,40
123.34,47
123.341,4.5
123.3422,32.3
123.344424,54.904
123.3465,0
123.351,3.333333333
123.3568,41.2
123.378,50.5
123.3793333,65.66666667
123.3846667,64
123.3898846,30.42307692
123.3938462,46.53846154
123.3944,67.2
123.3968,64.2
123.3971731,41.57692308
123.3999231,39.30769231
123.4,0
123.40275,63
123.40675,50.27272727
123.408,48.5
123.40825,40.25
123.41,12
123.4135,46.5
123.419,52
123.4211724,55.47126437
123.4263636,17.63636364
123.4265455,0
123.428,43
123.4295,7
123.432,0
123.43275,39.5
123.4352941,34.76470588
123.4365,31.5
123.4368571,46
123.4386744,50.88372093
123.439,48.5
123.440381,57.23809524
123.4532,55.6
123.4574444,48.33333333
123.4583881,35.82191781
123.4596667,20.66666667
123.45975,46.75
123.46468,35.12
123.467,51
123.4676111,0.555555556
123.4683478,32.17391304
123.471,23
123.4805,54.5
123.4817324,57.52112676
123.4830909,35.61363636
123.4832,43.4
123.485,61
123.4865,46
123.4917458,38.81355932
123.497,0
123.498,46.66666667
123.498,36
123.498,39
123.505,73.25
123.506,59.25
123.515,47
123.51625,47.5
123.53075,41.75
123.531,58
123.5362222,39.33333333
123.538,60.5
123.5384167,68.16666667
123.539,5
123.53975,68.75
123.545,41
123.546,36
123.546,36
123.546,36
123.546,36
123.546,36
123.5468333,31.16666667
123.5495,43
123.5505714,45.85714286
123.5509222,52.88888889
123.5547778,52.11111111
123.555,40.5
123.5554,65
123.5578333,56
123.55875,48.25
123.5594286,64.14285714
123.575,27
123.575,0
123.575,27
123.575,27
123.575,27
123.5765,0
123.578,39
123.5798125,37.34375
123.58,66
123.5855,33.55
123.59,12
123.59,12
123.59,12
123.5902308,37.46153846
123.5938333,63.75
123.5942202,72.90825688
123.596,3
123.596,3
123.597,12
123.5992083,63.54166667
123.6,37.38095238
123.6005882,40.76470588
123.603,23
123.605,10
123.6077273,1.727272727
123.6101481,36.88888889
123.61325,30.25
123.619,45
123.619,45
123.6220417,38.41666667
123.6223333,31.25
123.623,44.5
123.6290556,28.97222222
123.6291538,60.53846154
123.62975,29.4
123.637,60.33333333
123.637125,38
123.6373077,38.53846154
123.6403988,44.31213873
123.6406667,66
123.6426,34
123.643,82.66666667
123.6475,41.5
123.6477907,35.06976744
123.6506667,58.33333333
123.6526667,0
123.66,61
123.6632,39.6
123.6634667,68.26666667
123.664,47
123.6655,33.5
123.666,32
123.66725,31.875
123.6696226,57.8490566
123.67,71.66666667
123.67325,33.25
123.686,36
123.6885,3
123.6894894,47.87234043
123.69,63.33333333
123.69,39
123.691,0
123.692,29
123.6926,48.4
123.6926,48.4
123.6981111,33.55555556
123.7006023,35.03882476
123.7036667,48.33333333
123.712,36
123.713,40.66666667
123.7133333,62.66666667
123.7176667,40.66666667
123.71872,69.04
123.72,40
123.72,40
123.7279474,39.68421053
123.7292143,42.64285714
123.7325,48.25
123.7336316,59.89473684
123.7417913,53.20869565
123.744625,29.5
123.746098,48.84313725
123.7495,40.5
123.7504839,49.41935484
123.7526667,40.27083333
123.753,13
123.753125,39.5
123.7551111,40.44444444
123.7576,65.8
123.7648,2.6
123.7692222,0
123.7698,56.8
123.7709744,76.28205128
123.773,67
123.7765,46
123.784,36
123.784,40
123.785,45
123.7888667,33.53333333
123.789,50
123.789,50
123.789,50
123.789,50
123.7900476,31.42857143
123.7913333,0
123.8,45.33333333
123.8,28.4
123.8007778,53.88888889
123.801,0
123.8011667,53.5
123.804,0
123.8155,3
123.8155,3
123.81656,46.44
123.817125,57.625
123.818,0
123.824,6
123.829,60
123.8314167,61.33333333
123.834,42.33333333
123.8384156,38.09090909
123.8386923,29
123.8428846,3.576923077
123.847625,59.25
123.85,9
123.8531429,63.92857143
123.855,49
123.8556667,38.66666667
123.8562692,30.5
123.857,43
123.8606667,41
123.864,45.11111111
123.8650234,30.59649123
123.8653333,24
123.8657333,45.06666667
123.867,0
123.869,0
123.873,22
123.877,52
123.879,63.22222222
123.8805091,61.03636364
123.882,37
123.883,0
123.884,39
123.8860909,66.88636364
123.89,35
123.8945,56.5
123.896,69
123.8960313,55.53125
123.8967931,37.37931034
123.9085,2.25
123.913,7
123.9175,23.92857143
123.9243333,57.66666667
123.925,0
123.928,44
123.931,35.59574468
123.935,40
123.9365,61.5
123.937,51
123.937,51
123.938,29.33333333
123.9386667,20.66666667
123.941,54
123.94225,54.75
123.943,61
123.943,54
123.949,12.125
123.9496111,39.61111111
123.95,0
123.955,55.66666667
123.956,43
123.96,56
123.961,50
123.964,63
123.964,57
123.964,58
123.9686667,17
123.9705,56.5
123.9706667,51.33333333
123.97075,51.875
123.971,52
123.976,61
123.978,76
123.979,64
123.979,0
123.98,48
123.9821429,45.28571429
123.983,0
123.984,77.2
123.985,0
123.987,40
123.987,0
123.987,0
123.994,0
123.994,0
123.995,56.83333333
123.996,0
123.9966667,55.66666667
123.997,59
123.997,58
123.998,61
123.998,66
123.9986383,38.38297872
124,67
124,69
124,67
124,69
124.0015,51.5
124.0016667,45.33333333
124.003,0
124.003,55
124.003,0
124.0040174,70.20930233
124.005,61
124.0055385,43.19230769
124.006,53
124.007,58
124.007,58
124.007,0
124.0075,83.5
124.0086667,29.33333333
124.009,0
124.009,86
124.009,86
124.01,0
124.01,0
124.011,24.83333333
124.0125,0
124.013,35.5
124.013,2
124.013,2
124.015,41
124.015,74
124.015,0
124.015,10
124.016,0
124.016,0
124.017,41
124.0176667,58.66666667
124.0177,39
124.0187895,10.52631579
124.0193333,41.33333333
124.0242727,49.54545455
124.025,0
124.0268,52.4
124.028,55
124.028,55
124.029,0.666666667
124.0303333,3.5
124.0315833,0
124.032,41
124.033,0
124.033,43
124.035806,31.2238806
124.037,40
124.038,40
124.038,40
124.038,40
124.038,40
124.043,84.33333333
124.047,0
124.052,78
124.054,36
124.056,33
124.057,0
124.059,52
124.066,63
124.0678889,40
124.0723636,37.18181818
124.0757857,45.78571429
124.0769412,34.08823529
124.07775,57.25
124.08,47.5
124.0826667,36.33333333
124.0851429,43.28571429
124.087,33.11111111
124.0883333,42.66666667
124.09025,41
124.0944375,56.5
124.095,0
124.0966667,15.83333333
124.0967143,50.28571429
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0983333,4.333333333
124.0993483,51.15730337
124.1,19
124.102,12
124.102,12
124.104,54
124.105,51
124.117,43.25
124.11775,62.75
124.1185,0.5
124.1186667,40
124.119,0.5
124.126,40
124.127,57
124.129,54
124.129,62
124.1296,59
124.13,31
124.1305714,3.714285714
124.13375,0
124.137,26.66666667
124.147,0
124.1481429,0
124.1513846,34.53846154
124.1570526,65.63157895
124.1571667,31.66666667
124.1588137,40.22360248
124.1615,66
124.162,0
124.16225,25.75
124.1627778,51.66666667
124.166,44.6
124.1674286,36.42857143
124.171,45
124.1711818,51.45454545
124.172375,37.1375
124.174,38
124.176,56
124.1773333,41.77777778
124.17825,52.5
124.186973,46.16216216
124.1873333,56
124.1894444,20.33333333
124.1911,39
124.1920132,27.18421053
124.1929671,0.01754386
124.1954,30.9
124.1991667,57.5
124.1995,2.833333333
124.2004464,54
124.2031818,27.81818182
124.203625,48
124.204,35
124.2075455,0.181818182
124.209,67
124.2094,0
124.212,17.4
124.2122857,37.85714286
124.2123077,11.87692308
124.2128889,48.55555556
124.214,48
124.2169286,43.57142857
124.2169565,47.30434783
124.21725,41
124.2213333,13.66666667
124.231,27.83333333
124.2333333,63.66666667
124.2336053,50.65789474
124.2361111,56.66666667
124.2415,19.81944444
124.242,25
124.2426667,42.88888889
124.245,9
124.2534706,43.07983193
124.25375,43.25
124.255,24
124.2555,51.5
124.2566,0
124.2613889,28
124.269,72
124.269,31
124.274,42
124.2741667,14.33333333
124.2832,53.4
124.2835,43
124.2835,43
124.2835,43
124.2848077,30.57692308
124.28885,45.25
124.289,59
124.29,3
124.2934286,0
124.2988333,60.66666667
124.3004,0.4
124.3005,44
124.301,49
124.303,57
124.309,38
124.30936,43.52
124.3102692,34.69230769
124.3112564,43.66666667
124.315,39
124.3233333,51
124.3234412,61.32352941
124.3235,32.25
124.3357895,42.94736842
124.3445263,44.94736842
124.3462857,0
124.352,31
124.354,60.66666667
124.3574762,44.76190476
124.3585526,52.52631579
124.3608182,60.27272727
124.3609799,39.10067114
124.3612857,60.19047619
124.3637857,53.39285714
124.3652727,56.18181818
124.3675,50.04545455
124.3678,75.4
124.371,1
124.375,47
124.3757778,42.44444444
124.379,47
124.383875,57.75
124.3848,36.08484848
124.386,44
124.3878889,34.44444444
124.389,0
124.389,0
124.389,0
124.392,21
124.3972222,60.77777778
124.3972222,60.77777778
124.3972222,60.77777778
124.3972222,60.77777778
124.3972222,60.77777778
124.3972222,60.77777778
124.3972222,60.77777778
124.3973333,9
124.3973333,9
124.3973333,9
124.405125,0
124.406,39
124.4074,0
124.4174444,52.38888889
124.418,45.66666667
124.4199481,15.05194805
124.423,53
124.4281828,68.44802867
124.4313333,49.33333333
124.437,44
124.438,44
124.438,74
124.44,39
124.4428,52.6
124.4452258,35.48387097
124.455,55
124.463,48
124.464,0
124.4675,64.5
124.4675,44
124.472432,37.584
124.472975,29.3625
124.477,32
124.4771017,49.47457627
124.4775,48
124.478,53
124.4827097,54.77419355
124.4875,57.5
124.48825,64.5
124.4914286,51.57142857
124.4939375,14.25
124.4956667,9.333333333
124.498,44
124.4985,42
124.4993333,16.66666667
124.5,68
124.505,18
124.5055,49
124.5055,73.5
124.5082,57.8
124.511,50.5
124.513,28.4
124.5168621,25.68965517
124.5169231,21.23076923
124.51892,44.56
124.5233077,42.53846154
124.5296,34.33333333
124.5316333,10.63333333
124.536,47
124.5365455,50.90909091
124.5386667,50.66666667
124.539125,36.125
124.542,50
124.544,38
124.5457778,66
124.5462708,38.29166667
124.5471075,33.09677419
124.5475,59.54
124.5475,39
124.552,47.5
124.5526,31.8
124.553,53
124.553,53
124.553,53
124.5555556,53.33333333
124.558,47.66666667
124.56,19
124.56,0
124.5621389,34.27777778
124.568,19
124.57125,34.75
124.5724091,49.31818182
124.573,50.5
124.57325,57.75
124.575,33.66666667
124.57525,61.625
124.5765,52.5
124.577,42
124.5833333,51.4
124.583875,33.475
124.5845833,48.25
124.587,9.75
124.5883529,31.88235294
124.59225,42.75
124.5972239,40.95522388
124.6018571,10.71428571
124.6026,49.6
124.6060185,32.62962963
124.6092,61.4
124.611,0
124.614,64
124.6164898,49.04081633
124.6166667,50.33333333
124.617,40.5
124.621,55
124.622,38
124.622,38
124.62225,67.75
124.6248625,50.1125
124.6265714,55.14285714
124.631,0
124.634,0
124.6393103,33.64367816
124.6448571,54
124.6468,17.6
124.6576667,52.22222222
124.6577442,77.65116279
124.662,24.5
124.662,26
124.6675,5.25
124.6682727,0.363636364
124.674,0
124.678,44
124.678,44
124.6784952,7.676190476
124.6798182,59.36363636
124.684,32
124.686,0
124.6867333,47.3
124.6873333,70.33333333
124.688,61.5
124.689,51
124.689,35
124.69,34
124.693,53
124.71625,49.25
124.719,50.6
124.7216667,57.86666667
124.7223636,40.45454545
124.7235,58
124.727,0
124.7278889,51.77777778
124.728,42.5
124.7357778,30.11111111
124.7393333,51.33333333
124.742,17
124.745,0
124.746,36
124.7468889,61.11111111
124.7538333,32.33333333
124.7576667,32
124.76275,32
124.7655556,70.88888889
124.7674,36.8
124.7678077,34.5
124.768,52
124.7721667,30.95833333
124.778,50
124.781,36
124.7815,58
124.782,42
124.7842903,52.90322581
124.7873333,47.33333333
124.7896667,34
124.7915,62.75
124.792,17
124.7922128,0.127659574
124.7936,35.36666667
124.794,33
124.802,39
124.803,37
124.804,59.5
124.804,35
124.805,61.71428571
124.812,56
124.814,55
124.814,55
124.815,0
124.816,36
124.825,58
124.8258684,46.26315789
124.827,60.75
124.8315333,69.13333333
124.833,52.5
124.833,42
124.83335,28.3
124.8355,40.25
124.8356667,65.83333333
124.836,0
124.836,0
124.837,20.5
124.8495714,40.57142857
124.8502069,42.96551724
124.8504125,34.1375
124.852,0
124.856,14.66666667
124.864,46
124.8680769,32.53846154
124.8722,38.2
124.883,25
124.883,34
124.8836,0.133333333
124.891,68
124.8986842,0.105263158
124.901,73.375
124.901,55
124.9053333,71.55555556
124.9075238,4.285714286
124.9103333,1.333333333
124.9124063,30.09375
124.913,31
124.914,0
124.915,60
124.91575,44.5
124.9165,65.5
124.917,42
124.92,0
124.9213333,33.66666667
124.927,42.5
124.927,63
124.9299912,40.34649123
