loudness,popularity
-21.321,51
-21.321,51
-21.316,0
-21.304,49
-21.30275,17.5
-21.301,17.64705882
-21.29058333,17.69444444
-21.29,46
-21.2865,56
-21.2865,56
-21.2865,56
-21.28,0
-21.27233333,0
-21.271,0
-21.271,43.5
-21.27,1
-21.27,24
-21.26242857,0
-21.26109677,0
-21.256,32.75
-21.255,61
-21.254,0
-21.253,0
-21.2515,70
-21.251,32.5
-21.24626446,0.549586777
-21.245,0
-21.23475,42.5
-21.231,60
-21.231,58
-21.231,60
-21.22782201,39.69086651
-21.22776923,0
-21.21805556,0
-21.21585,9.5
-21.214,0
-21.21266667,0
-21.20966667,60.33333333
-21.20914634,4.195121951
-21.205,38
-21.205,38
-21.193,36
-21.19,0
-21.18933333,39.33333333
-21.18933333,39.33333333
-21.188,47.66666667
-21.18733333,31
-21.183375,7.59375
-21.1825,23
-21.17633333,19.33333333
-21.173,34
-21.166,33
-21.166,46
-21.1575,0
-21.155,0
-21.149625,0
-21.148,38
-21.147,0
-21.146,0
-21.1385,0
-21.134,57
-21.13114286,54.57142857
-21.12933333,0
-21.12933333,0
-21.126,44
-21.126,21
-21.12533333,0
-21.124,0
-21.11919118,11.55882353
-21.11795238,19.64285714
-21.115,0
-21.11,8.5
-21.11,8.5
-21.10933333,55.83333333
-21.10566667,7.666666667
-21.0975,1.5
-21.095,33
-21.089,0
-21.088,21.5
-21.088,57
-21.088,2
-21.088,2
-21.088,2
-21.08475,0
-21.0843945,0.449541284
-21.081,70
-21.081,3
-21.072,59
-21.062,60
-21.0585,0
-21.041,50
-21.039,20.75
-21.038,5.923076923
-21.037375,28.625
-21.037,23
-21.035,6.857142857
-21.034,38.66666667
-21.033,6.923076923
-21.0294375,7.375
-21.0262,0
-21.02506122,11.57142857
-21.022,50
-21.019,0
-21.016,63
-21.012,52
-21.01,22
-21.007,46
-21.00594382,48.26966292
-20.996,28
-20.99559459,0.027027027
-20.99245946,55.35135135
-20.991,0
-20.991,0
-20.991,37.5
-20.986,44
-20.9856,4.6
-20.98261538,0
-20.978,0
-20.977,42
-20.976,13
-20.9745,9.75
-20.97371429,3.785714286
-20.97371429,3.785714286
-20.971,22
-20.963,0
-20.9615,13.5
-20.9615,13.5
-20.9615,13.5
-20.96,33
-20.9555,0
-20.955,0
-20.9545,45
-20.95283333,4.5
-20.9525,12
-20.95041176,27.52941176
-20.9495,9
-20.94766667,45
-20.945,42
-20.939,61
-20.9365,34.66666667
-20.9335,23
-20.9275,24.5
-20.923,29
-20.923,0
-20.921,7.142857143
-20.9185,67
-20.916,42
-20.91425,46.75
-20.914,4
-20.914,4
-20.914,4
-20.91313333,0
-20.91313333,0
-20.9074321,31.98765432
-20.904,35.5
-20.902,36
-20.9005,26.5
-20.89213333,28.93333333
-20.885,42
-20.88366667,1.333333333
-20.8765,49.5
-20.876,27
-20.876,27
-20.876,27
-20.876,27
-20.87185714,3.714285714
-20.86838824,26.92352941
-20.867,48
-20.866,9.5
-20.86259076,0.031847134
-20.8615,0
-20.86,10
-20.85881818,45.63636364
-20.858,44
-20.85075,0
-20.84966667,58.33333333
-20.84118182,25.54545455
-20.84033333,21
-20.8361,6.3
-20.836,56
-20.827,0
-20.82404167,0.125
-20.82333333,0.166666667
-20.822,38
-20.82144,23.045
-20.8175,0
-20.817,0
-20.817,0
-20.815,11
-20.812,11
-20.80795,5
-20.8058,0
-20.80466667,19.66666667
-20.80117204,6.161290323
-20.80066667,0
-20.80025,0
-20.797,1
-20.793,38
-20.792,44
-20.792,44
-20.78351613,0
-20.783,34.4
-20.78012903,2.080645161
-20.7715,8
-20.75933333,0.666666667
-20.758,45.5
-20.7555,8
-20.75133333,0
-20.75,0
-20.74616667,27.66666667
-20.738,36
-20.738,36
-20.737,1
-20.734,53
-20.729,8
-20.728,0
-20.72476923,0.153846154
-20.723,43
-20.712,51
-20.711,0
-20.711,46
-20.70866667,0.333333333
-20.708,0
-20.708,0
-20.708,27
-20.708,0
-20.7002,0
-20.6935981,14.40506329
-20.692,0
-20.69033333,0
-20.69,0
-20.68675,0.75
-20.686,46
-20.6852,35
-20.683,42
-20.683,42
-20.683,42
-20.68075573,3.297709924
-20.678,50.25
-20.676,64
-20.67358333,0
-20.672,45
-20.671,0
-20.671,0
-20.666,15
-20.665,40
-20.665,40
-20.66292308,18.84615385
-20.66070732,14.8902439
-20.6537,0
-20.64933333,0
-20.649,39
-20.649,20
-20.649,16
-20.64766667,55.66666667
-20.647,45
-20.642,59
-20.64,0
-20.6395,0
-20.63052174,0
-20.627,8
-20.624,3.5
-20.62125,0
-20.62,0
-20.61916667,11.47222222
-20.6191,27
-20.618,33
-20.615,0
-20.612,55
-20.611,0
-20.61083333,4.333333333
-20.59429412,0
-20.59122472,33.83146067
-20.5864,34.1
-20.585,28
-20.5845,45
-20.57906593,9.131868132
-20.579,43
-20.579,43
-20.579,36
-20.5785,0
-20.575,0
-20.569,0
-20.56828571,2.714285714
-20.56783333,2.166666667
-20.5675,28.5
-20.566,0
-20.5643125,0
-20.562,65
-20.561,43
-20.56085714,4.085714286
-20.56033333,54.66666667
-20.56033333,54.66666667
-20.553,49
-20.55,21
-20.5485,53.5
-20.5466,6.36
-20.54517949,21.64102564
-20.54455556,15.55555556
-20.544,20
-20.53847458,5.457627119
-20.53678788,0
-20.531,21
-20.53,9.5
-20.524,28
-20.52257143,33.57142857
-20.522,53
-20.52025,39
-20.52,10
-20.515,6
-20.515,6
-20.515,6
-20.51083333,0
-20.506,0
-20.502,49
-20.496,2
-20.496,0
-20.49370073,1.591240876
-20.49275,36.5
-20.48733333,0.666666667
-20.48575,14.75
-20.48508209,4.332089552
-20.4845,34
-20.4845,34
-20.48440909,0.96969697
-20.48,0
-20.47375,26.33333333
-20.473,0
-20.4718,42
-20.47,7
-20.47,7
-20.468,9
-20.467,46
-20.46680952,0
-20.463,26.5
-20.462,39
-20.462,32
-20.45166667,44.33333333
-20.451,42
-20.4498,0
-20.44506977,17.11627907
-20.44506667,40.8
-20.43966667,0.333333333
-20.433,45
-20.43,4
-20.42942857,48.28571429
-20.425,13
-20.4215,39.5
-20.419,1
-20.419,45
-20.419,45
-20.414,56
-20.411,20
-20.411,20
-20.411,20
-20.411,20
-20.411,20
-20.4084,0.2
-20.4055,0.75
-20.4055,48
-20.4055,0.75
-20.396,39
-20.395,4
-20.3935,12
-20.392,51.5
-20.38111111,0
-20.38,39
-20.38,9.6
-20.37377143,0
-20.372,6.5
-20.372,6.5
-20.372,6.5
-20.36968421,37.78947368
-20.369,12
-20.36838462,3.576923077
-20.36046154,19.30769231
-20.357,0
-20.356,69
-20.356,69
-20.356,11
-20.356,63
-20.356,69
-20.3555,24
-20.352,0
-20.35,63
-20.344,57
-20.34351016,5.846501129
-20.3368,37.4
-20.32866667,0
-20.32866667,0
-20.32866667,0
-20.3255,22.5
-20.3255,22.5
-20.324,19
-20.3225,7.25
-20.32038235,10.58823529
-20.319,0
-20.31747573,0.890429958
-20.316,49
-20.316,41
-20.31266667,27.33333333
-20.30966667,1.666666667
-20.30651351,2.648648649
-20.301,34
-20.299,52
-20.294,66
-20.288,20
-20.288,1
-20.281,0
-20.278,0
-20.276,41
-20.276,41
-20.276,41
-20.276,41
-20.276,41
-20.2755,46.5
-20.2755,46.5
-20.275,57
-20.274,67
-20.267,47
-20.266,46.2
-20.26385714,0
-20.257,7.5
-20.245,2
-20.245,2
-20.24425,0
-20.24425,0
-20.24425,0
-20.24425,0
-20.243,50
-20.24233333,58.66666667
-20.24044118,3.808823529
-20.24,0
-20.2396,30
-20.2385625,29.5
-20.237,38.25
-20.236,64
-20.23566667,3.111111111
-20.233,0
-20.22986957,39.08695652
-20.22,34
-20.215,8
-20.214,0
-20.21,29
-20.208,60.33333333
-20.2076,38.6
-20.20157143,36.14285714
-20.2,8
-20.19575,20.875
-20.19075,0
-20.189,31
-20.18677778,45.77777778
-20.18292308,38.53846154
-20.172,0
-20.16375,38.5
-20.1632,30.46666667
-20.156,48
-20.155,30
-20.155,30
-20.155,0.125
-20.15433333,0
-20.15323077,0
-20.141,0
-20.13933333,65
-20.13328125,43.90625
-20.124,32
-20.1172,45.6
-20.11628571,61.42857143
-20.11475,6.625
-20.114,0
-20.113,58
-20.111,0
-20.09583333,21.16666667
-20.0855,30
-20.085,52
-20.08125,27.75
-20.07741176,0
-20.075,0
-20.075,0
-20.06928571,0
-20.067,0
-20.067,0
-20.05666667,32.33333333
-20.055,32
-20.052,48.66666667
-20.046,50
-20.04175,27
-20.038,33
-20.03633333,22.33333333
-20.036,59
-20.0336,37
-20.032,0
-20.0314,52.8
-20.02669197,9.771149675
-20.02528571,2.285714286
-20.02435714,7.214285714
-20.024,42
-20.024,42
-20.024,42
-20.023,47
-20.022,14
-20.022,14
-20.02108696,9.52173913
-20.02005556,3.055555556
-20.0195,27.5
-20.018,0
-20.012,9
-20.011,23
-20.00855556,6.444444444
-20.002,0
-19.99871429,0.285714286
-19.9982,0
-19.9961546,28.51272016
-19.994,11
-19.985,0
-19.97910526,0.526315789
-19.979,6
-19.977,25
-19.976,0
-19.9678,26.6
-19.965,12
-19.965,12
-19.965,54.14285714
-19.96423158,5.489473684
-19.9642,0.171428571
-19.964,0
-19.962,1
-19.9595,0
-19.957,0
-19.957,0
-19.956,21
-19.948,0
-19.943,23
-19.94,32
-19.94,32
-19.939,0
-19.93875,0
-19.93296,17.12
-19.926875,0.375
-19.92583333,6.666666667
-19.924,0
-19.92230435,0.956521739
-19.919,0
-19.916,60
-19.916,60
-19.91254545,48.63636364
-19.91133333,14.83333333
-19.91016667,0
-19.906,50
-19.9035,26
-19.903,0
-19.90285714,6.285714286
-19.9,56
-19.89996203,26.65822785
-19.898375,4.375
-19.898,25
-19.898,55
-19.897625,60.375
-19.893,7
-19.892,1
-19.892,0
-19.88875,0
-19.887,10.28571429
-19.88466667,18.33333333
-19.88466667,18.33333333
-19.876,0
-19.8705,44.75
-19.86878846,1.538461538
-19.868,1
-19.868,1
-19.86145455,2.181818182
-19.859,54
-19.858,13
-19.857,64
-19.8555,0
-19.85433333,0
-19.8535,19
-19.85033898,38.45762712
-19.846,2
-19.84433333,50.33333333
-19.841,0
-19.83392308,0
-19.83392308,0
-19.83392308,0
-19.83325,46.25
-19.83325,46.25
-19.832,0.142857143
-19.82790566,10.77358491
-19.82537121,15.41666667
-19.8205,0
-19.819,25.4
-19.81866667,3.333333333
-19.818,34
-19.81691667,29.08333333
-19.81357895,5.894736842
-19.813,0
-19.813,0
-19.81289172,15.57324841
-19.8045,49.5
-19.80260109,0.163934426
-19.79579381,33.42268041
-19.795,61
-19.78827273,21.63636364
-19.787,43.25
-19.78591667,39.08333333
-19.7782,0
-19.774,0
-19.772,1
-19.77027273,0.454545455
-19.76891667,0
-19.76871698,10.3490566
-19.768,30
-19.768,30
-19.768,30
-19.763,0
-19.763,65.5
-19.759,64
-19.759,0
-19.753,3
-19.7512,0.4
-19.75,43
-19.75,43
-19.7481,6
-19.74042424,6.03030303
-19.74,39
-19.73733333,42.88888889
-19.73525806,18.16129032
-19.73325,43.25
-19.73183333,0
-19.7305,0
-19.73049091,22.56363636
-19.73033333,14.66666667
-19.7255,28.5
-19.72514286,27.28571429
-19.72514286,27.28571429
-19.72285714,1.285714286
-19.7225,52.5
-19.719,62.5
-19.712,53
-19.711,30
-19.709,0
-19.709,48
-19.707,0
-19.70633333,32.33333333
-19.70633333,32.33333333
-19.703,47
-19.69914286,11.14285714
-19.699,0
-19.696,14
-19.696,36
-19.694,59
-19.693,0
-19.692,47
-19.687,0
-19.687,0
-19.686,0
-19.68366667,27.33333333
-19.682,31
-19.681,0
-19.681,0
-19.68,0
-19.675,47
-19.671,32
-19.668,38
-19.667,37.5
-19.662,32
-19.66066667,0.066666667
-19.66,1.333333333
-19.6585,0
-19.65826316,0
-19.654944,4.68
-19.65479167,16.125
-19.65325,28.25
-19.652,46
-19.652,46
-19.6462963,5.62962963
-19.646,21
-19.646,21
-19.646,21
-19.643,10
-19.64,41.5
-19.64,41.5
-19.638,0
-19.638,21
-19.637,38
-19.63619231,0
-19.631375,40.625
-19.631,0
-19.62916667,0
-19.62597872,32.55319149
-19.624,0
-19.624,0
-19.6215,23.5
-19.621,38
-19.62,40
-19.619,37
-19.6155,21.5
-19.61448649,10.13513514
-19.6142,4.138461538
-19.61133333,31
-19.608,0
-19.6075,36.5
-19.59755556,32.22222222
-19.595,18
-19.59175,7
-19.591,0.5
-19.5904,34.93333333
-19.58916667,32.5
-19.586,15
-19.585,39
-19.583,0
-19.5795,0
-19.577,51.83333333
-19.577,53
-19.576,52
-19.5705,17.5
-19.56983333,6.916666667
-19.56694737,51.57894737
-19.564125,0.25
-19.562,0.666666667
-19.561,65
-19.56,34
-19.55792593,26.07407407
-19.552,44
-19.552,44
-19.547,46.5
-19.54366667,50.66666667
-19.53015152,23.51515152
-19.529,0
-19.52894253,13.20689655
-19.528,52
-19.528,52
-19.525,39.25
-19.52466667,28.66666667
-19.52036364,5.939393939
-19.5185,40.5
-19.518,23
-19.51753659,3.536585366
-19.5175,0
-19.51332258,7.741935484
-19.50878947,0
-19.503,11
-19.50192857,10.89285714
-19.50142857,26
-19.49581818,1.454545455
-19.49525,37
-19.4915,25.83333333
-19.48757143,36.28571429
-19.4865,63.5
-19.486,34.75
-19.486,42
-19.483,0
-19.478,33.57142857
-19.47742857,0
-19.476,0
-19.476,47.5
-19.47478814,8.305084746
-19.474,37
-19.474,7.8
-19.472,25
-19.471,0
-19.47071795,31.94871795
-19.47,34
-19.469,36
-19.466,45
-19.46369231,7.634615385
-19.46313725,0.019607843
-19.46190909,0
-19.46,47
-19.459,13.11111111
-19.458,25
-19.457,69
-19.456,0
-19.45462069,0.206896552
-19.45442857,3.428571429
-19.45280645,0.451612903
-19.45238889,33.72222222
-19.449,11
-19.447,8
-19.44574194,8.516129032
-19.444,0
-19.4415,42.33333333
-19.434,7
-19.432,36
-19.432,36
-19.432,36
-19.432,36
-19.4296,0
-19.4208,0
-19.42,42
-19.41870748,0.340136054
-19.417,0
-19.41424138,0
-19.413,39
-19.413,25.4
-19.413,25.4
-19.411,0
-19.405,0
-19.4,0
-19.398,2
-19.395,0
-19.39162222,6.688888889
-19.38466667,13.33333333
-19.38172727,8.227272727
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.3805,48.5
-19.37975,57.5
-19.37661654,15.83458647
-19.37466667,45.33333333
-19.371,0
-19.369,59
-19.369,59
-19.365,23
-19.3619902,0.009803922
-19.3619902,0.009803922
-19.36114286,0
-19.35813333,27.86666667
-19.35510526,36.05263158
-19.348,0
-19.347,22
-19.347,22
-19.347,22
-19.34375,0
-19.33796104,36.5974026
-19.3375,23.5
-19.33433939,11.84848485
-19.334,4
-19.327,0
-19.325,0
-19.32110526,31.31578947
-19.31071429,0
-19.31,44
-19.31,66
-19.31,44
-19.30725,0
-19.307,51
-19.306,0
-19.30533333,0
-19.303,48
-19.303,48
-19.303,48
-19.303,13
-19.301,46.5
-19.301,43
-19.3005,27.83333333
-19.298,11.66666667
-19.298,11.66666667
-19.298,11.66666667
-19.291,63
-19.28933333,8.666666667
-19.28627273,5.363636364
-19.2855,46.5
-19.2855,46.5
-19.284,19
-19.276,27
-19.273,10
-19.26852941,17.05882353
-19.2625,48.5
-19.25911236,0
-19.257,0
-19.25448529,11.73529412
-19.254,7
-19.253,56
-19.25275,13
-19.246,0
-19.244,0
-19.24392857,30.57142857
-19.23951145,5.554707379
-19.239,3
-19.239,59
-19.238,0
-19.23775,0
-19.230776,7.56
-19.228,31
-19.227,32
-19.227,0
-19.22683333,24.66666667
-19.22633333,0
-19.223,0
-19.22225926,37.66666667
-19.222,0
-19.222,0
-19.22073333,0.8
-19.2147,1.85
-19.21462069,2.810344828
-19.2145,37
-19.21189091,0
-19.20833333,0
-19.20653571,0
-19.20477946,5.981873112
-19.20245098,15
-19.2024,6.38
-19.20033333,0
-19.194,0
-19.19175,65
-19.19007143,0.095238095
-19.189,0
-19.188,27
-19.186,0
-19.184,37
-19.184,37
-19.18,0
-19.17666667,0
-19.17589796,36.75510204
-19.175,0
-19.17457143,12.28571429
-19.174,26
-19.174,0
-19.17220833,7.208333333
-19.17083333,2.666666667
-19.16673333,1.4
-19.1665625,7.1625
-19.1633871,1.709677419
-19.15957143,21.42857143
-19.153,43
-19.15122222,51.55555556
-19.14666667,9.333333333
-19.142,1
-19.1405,10.5
-19.1355,0
-19.134,43
-19.13391667,39.54166667
-19.13245455,17.09090909
-19.12947059,0
-19.12947059,0
-19.12788235,32.82352941
-19.123,0
-19.1228,0
-19.1226875,15.3125
-19.121,0
-19.12088889,26.44444444
-19.11740193,7.945337621
-19.1165,0
-19.11633333,38
-19.115,5.333333333
-19.113,0
-19.113,0
-19.10866667,0
-19.108,0
-19.108,0
-19.107,66
-19.10029189,5.308108108
-19.1,0.625
-19.09947059,37.64705882
-19.0905,0.5
-19.0905,34
-19.08833333,24.66666667
-19.08733333,7.333333333
-19.087,18
-19.08566667,46.66666667
-19.085,31
-19.08371429,28
-19.083,63
-19.081,1
-19.0796875,8.5625
-19.0775,50.5
-19.07666667,3
-19.07666667,3
-19.07666667,3
-19.07633333,0
-19.0755,50.5
-19.072125,50.625
-19.0715,12
-19.06675,24.5
-19.065,35.25
-19.064,10
-19.063,39
-19.063,24
-19.063,24
-19.06,24.33333333
-19.05785714,37.71428571
-19.055,46
-19.054,21
-19.05366667,11.66666667
-19.053,36
-19.052,53
-19.052,47
-19.051,1
-19.046,26
-19.043,0
-19.042,33
-19.038,18
-19.038,18
-19.038,18
-19.03711765,34.88235294
-19.0325,51
-19.03133333,28
-19.031,25
-19.028125,13.25
-19.024,55
-19.02114286,14
-19.02114286,14
-19.01933333,0
-19.019,21
-19.01631579,0
-19.01477778,32.33333333
-19.01433333,48.33333333
-19.01366667,36.33333333
-19.01227778,15.08730159
-19.012,0
-19.008,37
-19.005,5.666666667
-19.005,0
-19.00416667,2.001754386
-19.003,0
-19.003,0
-18.9965,29
-18.99617391,2.826086957
-18.995,0
-18.995,0.5
-18.99322727,9.181818182
-18.993,1
-18.993,1
-18.991,62
-18.989,55
-18.98472222,0
-18.98233333,42.66666667
-18.978,5
-18.974,0
-18.973,20
-18.97,5
-18.96655556,0
-18.9665,41
-18.96633333,14
-18.965,15
-18.962,0
-18.959,1.88
-18.95801099,39.50549451
-18.958,0
-18.9534375,1.9375
-18.95075,22.1
-18.949,29
-18.94166667,22.66666667
-18.94033333,53
-18.93838462,0
-18.937,0
-18.9325,0
-18.932,55
-18.92719178,1.520547945
-18.927,2
-18.927,2
-18.9256,0
-18.92516667,0
-18.925,29.5
-18.924,0.55
-18.923,0
-18.9215,0
-18.921,47
-18.921,47
-18.921,47
-18.91755556,10.11111111
-18.914,1
-18.9135,3.5
-18.911,0
-18.907,22
-18.907,0
-18.90116327,27.02040816
-18.89975,0
-18.89963303,8.516819572
-18.898,3
-18.89616364,37.16363636
-18.896,18.25
-18.896,0
-18.8926,45.4
-18.889,38
-18.886,26
-18.885,25
-18.88,0
-18.87831579,25.05263158
-18.878,0
-18.87766667,0
-18.877,54.5
-18.869,29
-18.8655,44.69230769
-18.864,0
-18.861,49
-18.856,10
-18.85353916,0.921686747
-18.852,38.5
-18.852,12
-18.8495,0
-18.849,14
-18.84291667,0.694444444
-18.84172727,15.22727273
-18.84136937,0.630630631
-18.84,12
-18.8325,39.5
-18.832,0
-18.831,15
-18.829,47
-18.82883191,9.99787234
-18.82445714,0.714285714
-18.822,14
-18.81833333,0
-18.818,0
-18.817,0
-18.817,0
-18.81664286,2.19047619
-18.815,10.5
-18.814,52
-18.814,52
-18.814,0
-18.81366667,38
-18.80486667,0
-18.80428571,0
-18.80417647,50.17647059
-18.804,17.33333333
-18.8016,0.05
-18.798,7
-18.79633333,0
-18.79203974,45.46357616
-18.791,0
-18.791,0
-18.789,12
-18.787,28
-18.7845,51.5
-18.7845,51.5
-18.7845,51.5
-18.7845,51.5
-18.7845,51.5
-18.7845,51.5
-18.7845,51.5
-18.7845,51.5
-18.78361364,23.29545455
-18.7836,0
-18.78333333,39.66666667
-18.78285714,2.285714286
-18.777,0
-18.77457143,25.14285714
-18.77369159,4.448598131
-18.77333333,54.33333333
-18.773,28
-18.766,15
-18.76375298,7.131944444
-18.76014286,25.5
-18.757,1
-18.757,1
-18.75633333,2.666666667
-18.756,60
-18.756,60
-18.75326087,0.043478261
-18.752,35.5
-18.75,0
-18.75,0
-18.749,60
-18.7476,33.6
-18.7474,0
-18.745,42
-18.744,13
-18.744,43
-18.74344444,46.88888889
-18.74,35
-18.74,35
-18.74,35
-18.74,35
-18.74,35
-18.73963333,0
-18.73870833,0
-18.7321,21.2
-18.73171429,35
-18.731,44
-18.731,35
-18.731,35
-18.731,35
-18.731,35
-18.72475,0
-18.72287671,39.7260274
-18.72266667,0
-18.72266667,0
-18.717,83
-18.71588235,8.941176471
-18.7145,22.8
-18.713,76
-18.711,0
-18.71,0
-18.704,52.5
-18.70233333,0
-18.7,42
-18.6988,6.4
-18.69833333,0.033333333
-18.697,3
-18.69675,61.5
-18.69464286,14.5
-18.6945,20.5
-18.6945,0
-18.694,11.5
-18.694,11.5
-18.694,11.5
-18.694,11.5
-18.692,0
-18.69058824,0.176470588
-18.685,48
-18.685,56.5
-18.685,56.5
-18.685,56.5
-18.685,48
-18.68433333,23.88888889
-18.683,57
-18.679,10
-18.678,55.33333333
-18.67728571,35.37142857
-18.675,71
-18.675,0
-18.67483333,0
-18.6745,60.25
-18.6718,32.4
-18.67,0
-18.66933333,32.66666667
-18.66923333,10.13333333
-18.66846667,45.4
-18.668,46
-18.668,46
-18.663,0
-18.661,18
-18.661,21
-18.661,18
-18.66,0
-18.66,0
-18.658,56.5
-18.65745455,13.09090909
-18.65573333,15.2
-18.65425,8
-18.65166667,0
-18.651,0
-18.65,0
-18.64814706,6.029411765
-18.64088889,35.68888889
-18.64,0
-18.6392,17
-18.63913065,1.221105528
-18.639,38
-18.63817647,26.94117647
-18.63718182,23.18181818
-18.637,0
-18.636,37
-18.6326,49
-18.62846154,5.538461538
-18.622375,0
-18.62187085,19.67158672
-18.62131765,2.752941176
-18.62,0
-18.61833333,29.66666667
-18.61833333,29.66666667
-18.61766667,8.166666667
-18.616,0
-18.615,0
-18.615,54
-18.6145,0
-18.6145,0
-18.61072727,2.181818182
-18.60962162,2.297297297
-18.605,67.25
-18.604,7
-18.602,32
-18.59671429,32.21428571
-18.596,23
-18.59266667,0
-18.59071429,14.42857143
-18.59032203,27
-18.59,18
-18.5895,0
-18.5855,1.875
-18.585,48
-18.5835,0.5
-18.578,57.2
-18.577,0
-18.577,0
-18.57488889,21.44444444
-18.57466667,50.33333333
-18.574,0
-18.573,44
-18.573,44
-18.573,44
-18.573,44
-18.5715,47
-18.571,0
-18.568,0
-18.56756,0
-18.566,54
-18.56566667,64.66666667
-18.56463636,4.181818182
-18.562,11
-18.562,39
-18.56,34.33333333
-18.558,24
-18.558,24
-18.558,24
-18.556,32
-18.555,0
-18.55486047,0.046511628
-18.553,32
-18.55225,45
-18.55225,45
-18.551,7
-18.5495,0.5
-18.54857258,12.90725806
-18.548,19
-18.545,39
-18.545,24
-18.54,31
-18.53510667,1.04
-18.5348,6.2
-18.53327632,18.18421053
-18.532,0
-18.5285,0
-18.523,40
-18.52,34
-18.51,10
-18.51,10
-18.5085,40.5
-18.508,57.33333333
-18.506,0
-18.506,0
-18.504,43
-18.504,8
-18.50125,20.125
-18.4998,42.6
-18.499,39
-18.49833333,24.83333333
-18.497,15.5
-18.495,0.666666667
-18.49418182,0
-18.493,0
-18.49185185,21.33333333
-18.4865,34.5
-18.48271493,1.950226244
-18.482375,38.5
-18.48042857,45.14285714
-18.48,3.5
-18.477,47
-18.471,35
-18.47,42
-18.47,42
-18.47,13
-18.468,36
-18.467,61
-18.464,49
-18.46366667,0
-18.463,0
-18.46247368,3.578947368
-18.461,36
-18.45891667,32.08333333
-18.45866667,0
-18.451,0
-18.451,0
-18.451,0
-18.448,38
-18.448,1
-18.442,46
-18.441,0
-18.4365,18.33333333
-18.43647619,11.14285714
-18.434,36
-18.431,4
-18.43,0
-18.42566667,54.33333333
-18.42404545,24.95454545
-18.424,63
-18.424,41
-18.419,21.18181818
-18.4187,9.6
-18.4184,0
-18.41813636,15.36363636
-18.418,41
-18.41655556,25
-18.4165,0
-18.416,0
-18.4135,0
-18.4125,27.75
-18.412,29
-18.412,29
-18.409,0
-18.409,0
-18.403,30
-18.39959091,0.090909091
-18.397,15
-18.397,63
-18.3964,0
-18.3955,50
-18.39541629,25.65158371
-18.39525,0
-18.395,0
-18.39,66
-18.38933333,42.66666667
-18.3885,31.5
-18.38702041,17.26530612
-18.38581818,0
-18.38581818,0
-18.38366667,0
-18.383,24
-18.38065217,11.98550725
-18.37725,8.25
-18.377,9
-18.377,9
-18.377,9
-18.37567152,2.607068607
-18.3745,23
-18.3725,0
-18.372125,0
-18.369,9
-18.36825,0
-18.368,32
-18.366,12
-18.36577778,23
-18.3635,66.5
-18.36235484,0
-18.362125,0.125
-18.36133333,19.33333333
-18.361,16
-18.361,16
-18.361,1
-18.3588,4.2
-18.3576,51.4
-18.357,18
-18.35310929,2.978142077
-18.35166667,1.333333333
-18.35133333,0
-18.34881818,0.181818182
-18.346,1
-18.341875,38.375
-18.34,47
-18.33867647,0.147058824
-18.333,26
-18.33061017,9.118644068
-18.32982353,6.823529412
-18.32975,0
-18.32,24
-18.31666667,0
-18.30925,0
-18.305,0
-18.30483333,7.222222222
-18.30371429,0
-18.303,45
-18.30233333,49.66666667
-18.30233333,49.66666667
-18.302,46
-18.302,46
-18.302,46
-18.302,46
-18.301,0
-18.301,1
-18.3005,43
-18.3005,46.5
-18.3005,46.5
-18.29925,0
-18.29703571,19.80952381
-18.29551724,0.103448276
-18.292,0
-18.29054545,4.454545455
-18.29054545,4.454545455
-18.287,0
-18.282,25
-18.279,62
-18.279,25
-18.279,25
-18.278,42
-18.27625,0
-18.26928,0
-18.2685,0
-18.26807483,3.149659864
-18.26738889,10.72222222
-18.26638889,32.77777778
-18.265,0.454545455
-18.26325,0.9375
-18.26255556,38.44444444
-18.262,53
-18.257,49.33333333
-18.256,4.25
-18.2555,0
-18.2485,9
-18.247,0
-18.247,0
-18.245,0.5
-18.24293333,19.77777778
-18.241,0
-18.24,61
-18.23763006,0.066061107
-18.234,32.66666667
-18.2316,21.2
-18.22925,8.5
-18.22915385,27.46153846
-18.226,38
-18.225,44.5
-18.2192,18.1
-18.219,26
-18.216,14.11111111
-18.216,34.5
-18.21273333,1.6
-18.211,0
-18.21083333,0.5
-18.21,38
-18.21,59
-18.20965385,0.076923077
-18.207,0
-18.20366667,0
-18.203,55
-18.1975,10.5
-18.19611111,39.66666667
-18.193,35
-18.193,0
-18.188,25
-18.18693333,2
-18.18688235,13.41176471
-18.18670588,12.91176471
-18.183,49
-18.183,49
-18.18185714,38.28571429
-18.176,57
-18.17533333,19.33333333
-18.17533333,19.33333333
-18.1745,6
-18.1738,35.6
-18.17266667,40
-18.1705,19.5
-18.169,38
-18.16716667,14.33333333
-18.16675,9.5
-18.166,0
-18.166,0
-18.1658,39
-18.165,0.166666667
